id,formula,X,Y,Z,struct,dE,form_en,lat,ahc,Tc,efermi,polarization,magX1,magX2,magY,magZ,magsum,ne,negativityX,negativityY,negativityZ,numX,numY,numZ,radiusX,radiusY,radiusZ,rXY,rYZ,rXZ,weightX,weightY,weightZ,densityX,densityY,densityZ,dipoleX,dipoleY,dipoleZ,latX,latY,latZ,structX,structY,structZ,periodX,periodY,periodZ,groupX,groupY,groupZ
2814,V2RhSi,V,Rh,Si,xa,-0.846804,-0.41967025,5.942010615,230.7875,229.502,9.4325,0.674343,-0.285,0.947,0.152,-0.005,0.809,23,1.63,2.28,1.9,23,45,14,135,135,110,1,1.227273,1.227273,50.9415,102.9055,28.085,6,12.4,2.3296,87,66,37.3,3.02,3.8,5.43,BCC,FCC,DIA,4,5,3,5,9,14
153,Co2PdSi,Co,Pd,Si,xa,-0.000153,-0.1311545,5.796968872,230.1142,279.002,10.4844,0.707314,1.524,1.184,0.009,-0.006,2.711,32,1.88,2.2,1.9,27,46,14,135,140,110,0.964286,1.272727,1.227273,58.933194,106.42,28.085,8.86,12,2.3296,55,26.14,37.3,2.51,3.89,5.43,HEX,FCC,DIA,4,5,3,9,10,14
1427,Pd2MnSb,Pd,Mn,Sb,l21,0.417601,-0.35064525,6.458552119,228.8239,159.002,9.9754,0.057599,0.088,0.088,3.99,-0.016,4.15,32,2.2,1.55,2.05,46,25,51,140,140,145,1,0.965517,0.965517,106.42,54.938044,121.76,12,7.3,6.68,26.14,68,43,3.89,8.89,4.51,FCC,CUB,RHL,5,4,5,10,7,15
2372,Sc2ZrPb,Sc,Zr,Pb,l21,0.103759,-0.05542425,7.202759379,228.4519,0,6.1554,0.504502,0.259,0.259,0.828,-0.044,1.302,14,1.36,1.33,1.8,21,40,82,160,155,180,1.032258,0.861111,0.888889,44.955908,91.224,207.2,2.99,6.52,11.3,97,112,47,3.31,3.23,4.95,HEX,HEX,FCC,4,5,6,3,4,14
584,Fe2CuAl,Fe,Cu,Al,l21,0.232042,-0.006171,5.750435589,226.6243,216.002,9.266,0.743005,1.847,1.847,0.135,-0.065,3.764,20,1.83,1.9,1.61,26,29,13,140,135,125,1.037037,1.08,1.12,55.845,63.546,26.981538,7.87,8.96,2.7,62,46.5,57.8,2.87,3.61,4.05,BCC,FCC,FCC,4,4,3,8,11,13
666,Fe2NiGe,Fe,Ni,Ge,l21,0.118614,-0.02611,5.714381629,225.3391,370.502,9.2235,0.489278,1.867,1.867,0.472,-0.112,4.094,30,1.83,1.91,2.01,26,28,32,140,135,125,1.037037,1.08,1.12,55.845,58.6934,72.63,7.87,8.9,5.3234,62,49,40,2.87,3.52,5.66,BCC,FCC,DIA,4,4,4,8,10,14
1893,Ru2CrAs,Ru,Cr,As,l21,1.108458,-0.01221925,6.032951618,224.956,0,11.6869,0.868931,0.014,0.014,2.679,0.047,2.754,27,2.2,1.66,2.18,44,24,33,130,140,115,0.928571,1.217391,1.130435,101.07,51.9961,74.921595,12.1,7.15,5.75,72,83,30,2.7,2.88,4.13,HEX,BCC,RHL,5,4,4,8,6,15
2464,Ti2IrAl,Ti,Ir,Al,xa,-0.602487,-0.66322025,6.249238612,224.4734,156.002,7.8146,1,0.504,1.233,-0.071,-0.01,1.656,20,1.54,2.2,1.61,22,77,13,140,135,125,1.037037,1.08,1.12,47.867,192.217,26.981538,4.506,22.5622,2.7,100,54,57.8,2.95,3.84,4.05,HEX,FCC,FCC,4,6,3,4,9,13
861,Mn2FeB,Mn,Fe,B,xa,-0.108576,-0.01234075,5.345479778,223.9116,772.502,10.4271,0.926624,2.054,-0.961,-0.045,0.037,1.085,25,1.55,1.83,2.04,25,26,5,140,140,85,1,1.647059,1.647059,54.938044,55.845,10.81,7.3,7.87,2.34,68,62,20.5,8.89,2.87,8.73,CUB,BCC,TET,4,4,2,7,8,13
166,Co2RhAl,Co,Rh,Al,l21,0.086838,-0.19534925,5.839678122,223.8281,543.002,9.8538,0.495982,1.451,1.451,0.701,-0.028,3.575,30,1.88,2.28,1.61,27,45,13,135,135,125,1,1.08,1.08,58.933194,102.9055,26.981538,8.86,12.4,2.7,55,66,57.8,2.51,3.8,4.05,HEX,FCC,FCC,4,5,3,9,9,13
1787,Rh2TiGe,Rh,Ti,Ge,l21,1.119476,-0.655179,6.149482816,223.7912,0,9.9122,0.124784,0.195,0.195,0.063,0.026,0.479,26,2.28,1.54,2.01,45,22,32,135,140,125,0.964286,1.12,1.08,102.9055,47.867,72.63,12.4,4.506,5.3234,66,100,40,3.8,2.95,5.66,FCC,HEX,DIA,5,4,4,9,4,14
1537,Pd2VSb,Pd,V,Sb,xa,-0.006392,-0.1940715,6.414606847,223.6697,79.5015,9.6472,0.582655,-0.001,-0.025,1.492,-0.03,1.436,30,2.2,1.63,2.05,46,23,51,140,135,145,1.037037,0.931034,0.965517,106.42,50.9415,121.76,12,6,6.68,26.14,87,43,3.89,3.02,4.51,FCC,BCC,RHL,5,4,5,10,5,15
50,Co2CrGe,Co,Cr,Ge,l21,0.606098,-0.10185725,5.729659378,222.9251,952.502,9.4264,1,0.932,0.932,2.154,-0.045,3.973,28,1.88,1.66,2.01,27,24,32,135,140,125,0.964286,1.12,1.08,58.933194,51.9961,72.63,8.86,7.15,5.3234,55,83,40,2.51,2.88,5.66,HEX,BCC,DIA,4,4,4,9,6,14
2729,V2IrAs,V,Ir,As,l21,0.018024,-0.10256475,6.11496752,222.1607,0,8.0003,0.067568,0.681,0.681,0.118,0.005,1.485,24,1.63,2.2,2.18,23,77,33,135,135,115,1,1.173913,1.173913,50.9415,192.217,74.921595,6,22.5622,5.75,87,54,30,3.02,3.84,4.13,BCC,FCC,RHL,4,6,4,5,9,15
2195,Sc2HfIn,Sc,Hf,In,l21,0.148313,-0.07307325,7.150866226,222.1167,130.502,4.7285,0.193726,0.372,0.372,0.874,-0.035,1.583,13,1.36,1.3,1.78,21,72,49,160,155,155,1.032258,1,1.032258,44.955908,178.49,114.818,2.99,13.3,7.31,97,103,65,3.31,3.2,4.59,HEX,HEX,TET,4,6,5,3,4,13
977,Mn2RuSb,Mn,Ru,Sb,xa,-1.314389,-0.02887825,6.114482445,222.0957,192.002,11.6563,0.97755,3.203,-0.511,0.19,0.029,2.911,27,1.55,2.2,2.05,25,44,51,140,130,145,1.076923,0.896552,0.965517,54.938044,101.07,121.76,7.3,12.1,6.68,68,72,43,8.89,2.7,4.51,CUB,HEX,RHL,4,5,5,7,8,15
2446,Ti2FeGa,Ti,Fe,Ga,l21,0.356579,-0.3207835,6.173385854,220.8011,0,6.5322,0.790654,-0.264,-0.264,1.617,0.03,1.119,19,1.54,1.83,1.81,22,26,31,140,140,130,1,1.076923,1.076923,47.867,55.845,69.723,4.506,7.87,5.91,100,62,50,2.95,2.87,4.51,HEX,BCC,ORC,4,4,4,4,8,13
2772,V2NiAl,V,Ni,Al,xa,-0.467559,-0.10067825,5.933778478,220.5461,207.002,7.343,0.728515,-0.131,0.996,0.153,0.001,1.019,23,1.63,1.91,1.61,23,28,13,135,135,125,1,1.08,1.08,50.9415,58.6934,26.981538,6,8.9,2.7,87,49,57.8,3.02,3.52,4.05,BCC,FCC,FCC,4,4,3,5,10,13
831,Mn2CoGe,Mn,Co,Ge,xa,-0.914572,-0.213205,5.727103894,218.5814,462.002,9.6525,1,2.814,-0.746,0.894,0.014,2.976,27,1.55,1.88,2.01,25,27,32,140,135,125,1.037037,1.08,1.12,54.938044,58.933194,72.63,7.3,8.86,5.3234,68,55,40,8.89,2.51,5.66,CUB,HEX,DIA,4,4,4,7,9,14
2541,Ti2RhAl,Ti,Rh,Al,xa,-0.495684,-0.561844,6.257036586,218.111,118.502,8.11,1,0.567,1.188,-0.062,-0.015,1.678,20,1.54,2.28,1.61,22,45,13,140,135,125,1.037037,1.08,1.12,47.867,102.9055,26.981538,4.506,12.4,2.7,100,66,57.8,2.95,3.8,4.05,HEX,FCC,FCC,4,5,3,4,9,13
2810,V2RhGe,V,Rh,Ge,xa,-0.576422,-0.2715965,6.035562257,216.6223,286.502,8.3963,0.808097,-0.391,1.043,0.136,0.006,0.794,23,1.63,2.28,2.01,23,45,32,135,135,125,1,1.08,1.08,50.9415,102.9055,72.63,6,12.4,5.3234,87,66,40,3.02,3.8,5.66,BCC,FCC,DIA,4,5,4,5,9,14
837,Mn2CrAl,Mn,Cr,Al,l21,0.411109,-0.22939975,5.713582598,215.7761,370.502,10.3347,0.854234,1.015,1.015,-0.964,-0.008,1.058,23,1.55,1.66,1.61,25,24,13,140,140,125,1,1.12,1.12,54.938044,51.9961,26.981538,7.3,7.15,2.7,68,83,57.8,8.89,2.88,4.05,CUB,BCC,FCC,4,4,3,7,6,13
985,Mn2ScGe,Mn,Sc,Ge,l21,0.208402,-0.1879975,6.037851868,215.6327,0,7.8861,0.898633,1.636,1.636,-0.247,-0.081,2.944,21,1.55,1.36,2.01,25,21,32,140,160,125,0.875,1.28,1.12,54.938044,44.955908,72.63,7.3,2.99,5.3234,68,97,40,8.89,3.31,5.66,CUB,HEX,DIA,4,4,4,7,3,14
2673,V2CoAl,V,Co,Al,xa,-0.596322,-0.175673,5.903743411,215.4375,337.502,7.7203,0.966007,-0.202,1.462,0.542,-0.004,1.798,22,1.63,1.88,1.61,23,27,13,135,135,125,1,1.08,1.08,50.9415,58.933194,26.981538,6,8.86,2.7,87,55,57.8,3.02,2.51,4.05,BCC,HEX,FCC,4,4,3,5,9,13
2901,V2ZrSb,V,Zr,Sb,l21,0.351192,-0.03264125,6.483821287,214.3284,210.002,9.3141,0.389382,0.605,0.605,-0.067,-0.015,1.128,19,1.63,1.33,2.05,23,40,51,135,155,145,0.870968,1.068966,0.931034,50.9415,91.224,121.76,6,6.52,6.68,87,112,43,3.02,3.23,4.51,BCC,HEX,RHL,4,5,5,5,4,15
879,Mn2HfSi,Mn,Hf,Si,l21,1.200524,-0.42030075,5.958457919,214.2163,841.502,9.0481,0.974841,1.099,1.099,-0.144,-0.039,2.015,22,1.55,1.3,1.9,25,72,14,140,155,110,0.903226,1.409091,1.272727,54.938044,178.49,28.085,7.3,13.3,2.3296,68,103,37.3,8.89,3.2,5.43,CUB,HEX,DIA,4,6,3,7,4,14
2754,V2MoGa,V,Mo,Ga,l21,0.267623,-0.10370175,6.111304707,213.6381,81.0015,7.334,0.78262,0.503,0.503,-0.153,-0.001,0.852,19,1.63,2.16,1.81,23,42,31,135,145,130,0.931034,1.115385,1.038462,50.9415,95.95,69.723,6,10.2,5.91,87,87,50,3.02,3.15,4.51,BCC,BCC,ORC,4,5,4,5,6,13
201,Co2TiB,Co,Ti,B,l21,1.09243,-0.208805,5.472790112,212.7476,0,9.0213,0.973296,0.551,0.551,-0.109,0.022,1.015,25,1.88,1.54,2.04,27,22,5,135,140,85,0.964286,1.647059,1.588235,58.933194,47.867,10.81,8.86,4.506,2.34,55,100,20.5,2.51,2.95,8.73,HEX,HEX,TET,4,4,2,9,4,13
643,Fe2MoGa,Fe,Mo,Ga,l21,0.612051,-0.047596,5.846501702,212.7097,0,9.9529,0.825575,0.493,0.493,-0.085,-0.035,0.866,25,1.83,2.16,1.81,26,42,31,140,145,130,0.965517,1.115385,1.076923,55.845,95.95,69.723,7.87,10.2,5.91,62,87,50,2.87,3.15,4.51,BCC,BCC,ORC,4,5,4,8,6,13
614,Fe2HfSb,Fe,Hf,Sb,l21,1.303617,-0.197518,6.195055848,211.8635,133.502,10.2036,0.941064,0.648,0.648,-0.17,-0.013,1.113,25,1.83,1.3,2.05,26,72,51,140,155,145,0.903226,1.068966,0.965517,55.845,178.49,121.76,7.87,13.3,6.68,62,103,43,2.87,3.2,4.51,BCC,HEX,RHL,4,6,5,8,4,15
138,Co2NiGe,Co,Ni,Ge,l21,0.16192,-0.08830575,5.66672546,211.3673,366.002,8.8712,0.643351,1.059,1.059,0.449,-0.048,2.519,32,1.88,1.91,2.01,27,28,32,135,135,125,1,1.08,1.08,58.933194,58.6934,72.63,8.86,8.9,5.3234,55,49,40,2.51,3.52,5.66,HEX,FCC,DIA,4,4,4,9,10,14
790,Fe2ZrSb,Fe,Zr,Sb,l21,1.489531,-0.1922175,6.228813126,210.581,0,11.6811,0.916665,0.661,0.661,-0.161,-0.014,1.147,25,1.83,1.33,2.05,26,40,51,140,155,145,0.903226,1.068966,0.965517,55.845,91.224,121.76,7.87,6.52,6.68,62,112,43,2.87,3.23,4.51,BCC,HEX,RHL,4,5,5,8,4,15
903,Mn2MoAl,Mn,Mo,Al,l21,0.801741,-0.25578125,5.875947043,210.5579,118.502,10.6659,0.821071,0.674,0.674,-0.309,-0.012,1.027,23,1.55,2.16,1.61,25,42,13,140,145,125,0.965517,1.16,1.12,54.938044,95.95,26.981538,7.3,10.2,2.7,68,87,57.8,8.89,3.15,4.05,CUB,BCC,FCC,4,5,3,7,6,13
1157,Ni2MnAs,Ni,Mn,As,l21,0.181981,-0.14409225,5.845329319,209.6393,141.002,8.9105,0.067236,0.239,0.239,3.559,0,4.037,32,1.91,1.55,2.18,28,25,33,135,140,115,0.964286,1.217391,1.173913,58.6934,54.938044,74.921595,8.9,7.3,5.75,49,68,30,3.52,8.89,4.13,FCC,CUB,RHL,4,4,4,10,7,15
698,Fe2RhGa,Fe,Rh,Ga,xa,-0.232271,-0.09662675,5.914907212,205.6921,2442.01,8.8641,0.318657,2.403,-2.349,0.209,0.055,0.318,28,1.83,2.28,1.81,26,45,31,140,135,130,1.037037,1.038462,1.076923,55.845,102.9055,69.723,7.87,12.4,5.91,62,66,50,2.87,3.8,4.51,BCC,FCC,ORC,4,5,4,8,9,13
1500,Pd2RuGa,Pd,Ru,Ga,xa,-0.455042,-0.13552225,6.180138723,205.6793,198.002,8.7742,0.3815,0.279,0.145,1.007,-0.031,1.4,31,2.2,2.2,1.81,46,44,31,140,130,130,1.076923,1,1.076923,106.42,101.07,69.723,12,12.1,5.91,26.14,72,50,3.89,2.7,4.51,FCC,HEX,ORC,5,5,4,10,8,13
1440,Pd2MoSn,Pd,Mo,Sn,xa,-0.165671,-0.02281,6.445107191,204.4438,58.5015,9.6836,0.448975,0.13,0.027,0.71,0.037,0.904,30,2.2,2.16,1.96,46,42,50,140,145,145,0.965517,1,0.965517,106.42,95.95,118.71,12,10.2,7.287,26.14,87,53,3.89,3.15,5.82,FCC,BCC,TET,5,5,5,10,6,14
115,Co2MoGa,Co,Mo,Ga,l21,0.551062,-0.0589375,5.884910329,204.1963,304.502,9.1986,0.133053,1.141,1.141,0.45,-0.011,2.721,27,1.88,2.16,1.81,27,42,31,135,145,130,0.931034,1.115385,1.038462,58.933194,95.95,69.723,8.86,10.2,5.91,55,87,50,2.51,3.15,4.51,HEX,BCC,ORC,4,5,4,9,6,13
2409,Ti2CoAl,Ti,Co,Al,l21,0.082447,-0.28167575,6.179823354,203.5093,124.502,7.2153,0.064878,0.233,0.233,1.405,0.032,1.903,20,1.54,1.88,1.61,22,27,13,140,135,125,1.037037,1.08,1.12,47.867,58.933194,26.981538,4.506,8.86,2.7,100,55,57.8,2.95,2.51,4.05,HEX,HEX,FCC,4,4,3,4,9,13
2187,Sc2FeSi,Sc,Fe,Si,l21,0.451522,-0.39867725,6.439057185,203.3767,0,6.5907,0.207326,-0.212,-0.212,1.671,0.045,1.292,18,1.36,1.83,1.9,21,26,14,160,140,110,1.142857,1.272727,1.454545,44.955908,55.845,28.085,2.99,7.87,2.3296,97,62,37.3,3.31,2.87,5.43,HEX,BCC,DIA,4,4,3,3,8,14
2711,V2FeGe,V,Fe,Ge,xa,-0.661914,-0.16085075,5.88199422,202.8787,349.502,8.0048,0.899809,-0.421,1.335,0.951,-0.01,1.855,22,1.63,1.83,2.01,23,26,32,135,140,125,0.964286,1.12,1.08,50.9415,55.845,72.63,6,7.87,5.3234,87,62,40,3.02,2.87,5.66,BCC,BCC,DIA,4,4,4,5,8,14
142,Co2NiSi,Co,Ni,Si,l21,0.183593,-0.27964775,5.54881399,202.2444,316.502,10.2952,0.654668,0.94,0.94,0.406,-0.032,2.254,32,1.88,1.91,1.9,27,28,14,135,135,110,1,1.227273,1.227273,58.933194,58.6934,28.085,8.86,8.9,2.3296,55,49,37.3,2.51,3.52,5.43,HEX,FCC,DIA,4,4,3,9,10,14
2827,V2ScAl,V,Sc,Al,xa,-0.794575,-0.01195875,6.401515472,201.4763,400.502,5.6281,0.52733,1.659,-1.363,0.159,-0.001,0.454,16,1.63,1.36,1.61,23,21,13,135,160,125,0.84375,1.28,1.08,50.9415,44.955908,26.981538,6,2.99,2.7,87,97,57.8,3.02,3.31,4.05,BCC,HEX,FCC,4,4,3,5,3,13
721,Fe2ScGe,Fe,Sc,Ge,l21,0.213924,-0.23387825,5.94217325,200.9694,0,8.0218,0.971378,0.539,0.539,-0.12,-0.03,0.928,23,1.83,1.36,2.01,26,21,32,140,160,125,0.875,1.28,1.12,55.845,44.955908,72.63,7.87,2.99,5.3234,62,97,40,2.87,3.31,5.66,BCC,HEX,DIA,4,4,4,8,3,14
1496,Pd2RuAl,Pd,Ru,Al,xa,-0.37688,-0.24592225,6.167939717,199.6264,190.502,9.9985,0.420428,0.272,0.136,0.949,-0.013,1.344,31,2.2,2.2,1.61,46,44,13,140,130,125,1.076923,1.04,1.12,106.42,101.07,26.981538,12,12.1,2.7,26.14,72,57.8,3.89,2.7,4.05,FCC,HEX,FCC,5,5,3,10,8,13
2193,Sc2HfGa,Sc,Hf,Ga,l21,0.004032,-0.07159625,6.955013204,198.2491,246.002,4.1424,0.285572,0.373,0.373,0.895,-0.03,1.611,13,1.36,1.3,1.81,21,72,31,160,155,130,1.032258,1.192308,1.230769,44.955908,178.49,69.723,2.99,13.3,5.91,97,103,50,3.31,3.2,4.51,HEX,HEX,ORC,4,6,4,3,4,13
1829,Rh2ZnBi,Rh,Zn,Bi,l21,0.954939,-0.1071025,6.439574787,194.4774,0,9.0517,0.286377,0.098,0.098,0.001,0.008,0.205,25,2.28,1.65,1.9,45,30,83,135,135,160,1,0.84375,0.84375,102.9055,65.38,208.9804,12.4,7.134,9.79,66,38.67,48,3.8,2.66,4.75,FCC,HEX,RHL,5,4,6,9,12,15
2635,Ti2ZrIn,Ti,Zr,In,l21,0.035693,-0.04376375,6.778198325,194.3419,0,6.9177,0.121464,0.103,0.103,0.223,-0.009,0.42,15,1.54,1.33,1.78,22,40,49,140,155,155,0.903226,1,0.903226,47.867,91.224,114.818,4.506,6.52,7.31,100,112,65,2.95,3.23,4.59,HEX,HEX,TET,4,5,5,4,4,13
963,Mn2RhGe,Mn,Rh,Ge,xa,-1.309519,-0.2845985,5.910787608,193.9112,289.502,10.0799,0.997651,3.16,-0.589,0.315,0.029,2.915,27,1.55,2.28,2.01,25,45,32,140,135,125,1.037037,1.08,1.12,54.938044,102.9055,72.63,7.3,12.4,5.3234,68,66,40,8.89,3.8,5.66,CUB,FCC,DIA,4,5,4,7,9,14
2857,V2VSb,V,V,Sb,xa,-0.000146,-0.001799,6.243368212,192.9787,318.002,8.4488,0.552897,-0.545,1.135,1.135,-0.007,1.718,20,1.63,1.63,2.05,23,23,51,135,135,145,1,0.931034,0.931034,50.9415,50.9415,121.76,6,6,6.68,87,87,43,3.02,3.02,4.51,BCC,BCC,RHL,4,4,5,5,5,15
1128,Ni2FeGe,Ni,Fe,Ge,xa,-0.006939,-0.1300445,5.716450623,192.3421,244.502,8.7987,0.204786,0.492,0.217,2.219,-0.048,2.88,32,1.91,1.83,2.01,28,26,32,135,140,125,0.964286,1.12,1.08,58.6934,55.845,72.63,8.9,7.87,5.3234,49,62,40,3.52,2.87,5.66,FCC,BCC,DIA,4,4,4,10,8,14
2161,Sc2CrGe,Sc,Cr,Ge,l21,0.294854,-0.17826925,6.67346874,191.8685,451.502,5.8271,0.552691,-0.178,-0.178,3.213,-0.021,2.836,16,1.36,1.66,2.01,21,24,32,160,140,125,1.142857,1.12,1.28,44.955908,51.9961,72.63,2.99,7.15,5.3234,97,83,40,3.31,2.88,5.66,HEX,BCC,DIA,4,4,4,3,6,14
2462,Ti2HfSi,Ti,Hf,Si,xa,-0.009012,-0.20433,6.471220644,191.5994,207.002,6.8789,0.449472,1.047,0.248,0.147,-0.027,1.415,16,1.54,1.3,1.9,22,72,14,140,155,110,0.903226,1.409091,1.272727,47.867,178.49,28.085,4.506,13.3,2.3296,100,103,37.3,2.95,3.2,5.43,HEX,HEX,DIA,4,6,3,4,4,14
43,Co2CoSi,Co,Co,Si,xa,-0.000068,-0.244499,5.567939814,190.1029,762.002,10.637,0.618944,1.507,1.223,1.223,-0.013,3.94,31,1.88,1.88,1.9,27,27,14,135,135,110,1,1.227273,1.227273,58.933194,58.933194,28.085,8.86,8.86,2.3296,55,55,37.3,2.51,2.51,5.43,HEX,HEX,DIA,4,4,3,9,9,14
2165,Sc2CrSi,Sc,Cr,Si,l21,0.163791,-0.15427725,6.572821989,189.7363,405.002,6.5847,0.582861,-0.175,-0.175,3.006,-0.016,2.64,16,1.36,1.66,1.9,21,24,14,160,140,110,1.142857,1.272727,1.454545,44.955908,51.9961,28.085,2.99,7.15,2.3296,97,83,37.3,3.31,2.88,5.43,HEX,BCC,DIA,4,4,3,3,6,14
1111,Ni2CrSn,Ni,Cr,Sn,l21,0.521122,-0.03549725,6.040678881,189.7247,0,8.4905,0.24031,0.192,0.192,2.994,-0.08,3.298,30,1.91,1.66,1.96,28,24,50,135,140,145,0.964286,0.965517,0.931034,58.6934,51.9961,118.71,8.9,7.15,7.287,49,83,53,3.52,2.88,5.82,FCC,BCC,TET,4,4,5,10,6,14
160,Co2PtGe,Co,Pt,Ge,l21,0.24391,-0.01609575,5.918422947,189.5668,466.502,9.6499,0.652717,1.264,1.264,0.157,-0.047,2.638,32,1.88,2.2,2.01,27,78,32,135,135,125,1,1.08,1.08,58.933194,195.084,72.63,8.86,21.5,5.3234,55,48,40,2.51,3.92,5.66,HEX,FCC,DIA,4,6,4,9,10,14
2559,Ti2RuPb,Ti,Ru,Pb,xa,-0.363859,-0.0606465,6.516836103,189.1624,169.502,8.0903,1,0.546,1.227,-0.127,-0.008,1.638,20,1.54,2.2,1.8,22,44,82,140,130,180,1.076923,0.722222,0.777778,47.867,101.07,207.2,4.506,12.1,11.3,100,72,47,2.95,2.7,4.95,HEX,HEX,FCC,4,5,6,4,8,14
918,Mn2NbGa,Mn,Nb,Ga,l21,0.926396,-0.236223,5.999023221,189.0459,178.502,7.1672,0.971452,1.223,1.223,-0.434,-0.055,1.957,22,1.55,1.6,1.81,25,41,31,140,145,130,0.965517,1.115385,1.076923,54.938044,92.90637,69.723,7.3,8.57,5.91,68,98,50,8.89,3.3,4.51,CUB,BCC,ORC,4,5,4,7,5,13
474,Cr2VAl,Cr,V,Al,l21,0.196802,-0.0589525,5.935857372,188.8871,432.002,8.3638,0.132294,1.666,1.666,-0.791,-0.021,2.52,20,1.66,1.63,1.61,24,23,13,140,135,125,1.037037,1.08,1.12,51.9961,50.9415,26.981538,7.15,6,2.7,83,87,57.8,2.88,3.02,4.05,BCC,BCC,FCC,4,4,3,6,5,13
1357,Pd2CoGa,Pd,Co,Ga,l21,0.268548,-0.2591655,6.072039067,187.8034,0,8.2626,0.707489,0.029,0.029,1.746,-0.028,1.776,32,2.2,1.88,1.81,46,27,31,140,135,130,1.037037,1.038462,1.076923,106.42,58.933194,69.723,12,8.86,5.91,26.14,55,50,3.89,2.51,4.51,FCC,HEX,ORC,5,4,4,10,9,13
989,Mn2ScSi,Mn,Sc,Si,l21,0.514582,-0.3125945,5.940559632,187.4797,169.502,8.8514,0.864019,1.598,1.598,-0.179,-0.065,2.952,21,1.55,1.36,1.9,25,21,14,140,160,110,0.875,1.454545,1.272727,54.938044,44.955908,28.085,7.3,2.99,2.3296,68,97,37.3,8.89,3.31,5.43,CUB,HEX,DIA,4,4,3,7,3,14
200,Co2TiAs,Co,Ti,As,l21,0.64695,-0.312411,5.842722924,187.1786,75.0015,9.6732,0.816828,0.767,0.767,-0.046,0.046,1.534,27,1.88,1.54,2.18,27,22,33,135,140,115,0.964286,1.217391,1.173913,58.933194,47.867,74.921595,8.86,4.506,5.75,55,100,30,2.51,2.95,4.13,HEX,HEX,RHL,4,4,4,9,4,15
2538,Ti2PtSb,Ti,Pt,Sb,l21,0.921261,-0.4543315,6.564673291,186.3835,163.502,9.2243,0.125322,0.682,0.682,0.053,-0.006,1.411,23,1.54,2.2,2.05,22,78,51,140,135,145,1.037037,0.931034,0.965517,47.867,195.084,121.76,4.506,21.5,6.68,100,48,43,2.95,3.92,4.51,HEX,FCC,RHL,4,6,5,4,10,15
2783,V2PdAl,V,Pd,Al,xa,-0.722632,-0.1835645,6.109942819,184.9631,378.002,7.9988,0.929207,-0.606,1.339,0.049,0.006,0.788,23,1.63,2.2,1.61,23,46,13,135,140,125,0.964286,1.12,1.08,50.9415,106.42,26.981538,6,12,2.7,87,26.14,57.8,3.02,3.89,4.05,BCC,FCC,FCC,4,5,3,5,10,13
2776,V2NiGa,V,Ni,Ga,xa,-0.148936,-0.05761925,5.92854306,184.1295,232.502,6.151,0.780373,-0.158,0.984,0.175,0.017,1.018,23,1.63,1.91,1.81,23,28,31,135,135,130,1,1.038462,1.038462,50.9415,58.6934,69.723,6,8.9,5.91,87,49,50,3.02,3.52,4.51,BCC,FCC,ORC,4,4,4,5,10,13
986,Mn2ScIn,Mn,Sc,In,l21,0.184091,-0.0095875,6.518082025,183.7765,598.502,6.6078,0.328142,3.093,3.093,-0.267,-0.187,5.732,20,1.55,1.36,1.78,25,21,49,140,160,155,0.875,1.032258,0.903226,54.938044,44.955908,114.818,7.3,2.99,7.31,68,97,65,8.89,3.31,4.59,CUB,HEX,TET,4,4,5,7,3,13
1626,Rh2CoSi,Rh,Co,Si,l21,0.927707,-0.35448575,5.887239538,183.4348,187.502,11.5386,0.903453,0.294,0.294,1.752,-0.003,2.337,31,2.28,1.88,1.9,45,27,14,135,135,110,1,1.227273,1.227273,102.9055,58.933194,28.085,12.4,8.86,2.3296,66,55,37.3,3.8,2.51,5.43,FCC,HEX,DIA,5,4,3,9,9,14
2452,Ti2FeSn,Ti,Fe,Sn,l21,0.161705,-0.16877325,6.425234662,183.0074,0,7.3653,0.28459,-0.116,-0.116,2.244,0.05,2.062,20,1.54,1.83,1.96,22,26,50,140,140,145,1,0.965517,0.965517,47.867,55.845,118.71,4.506,7.87,7.287,100,62,53,2.95,2.87,5.82,HEX,BCC,TET,4,4,5,4,8,14
1172,Ni2MoGe,Ni,Mo,Ge,xa,-0.385898,-0.0246455,5.918827412,182.9381,0,9.2754,0.261348,0.196,0.071,0.249,0.024,0.54,30,1.91,2.16,2.01,28,42,32,135,145,125,0.931034,1.16,1.08,58.6934,95.95,72.63,8.9,10.2,5.3234,49,87,40,3.52,3.15,5.66,FCC,BCC,DIA,4,5,4,10,6,14
110,Co2MnSn,Co,Mn,Sn,l21,1.333965,-0.132078,5.975707082,182.9031,745.502,8.87,0.770825,0.96,0.96,3.206,-0.127,4.999,29,1.88,1.55,1.96,27,25,50,135,140,145,0.964286,0.965517,0.931034,58.933194,54.938044,118.71,8.86,7.3,7.287,55,68,53,2.51,8.89,5.82,HEX,CUB,TET,4,4,5,9,7,14
2329,Sc2VSb,Sc,V,Sb,l21,0.140873,-0.17912075,6.849712277,182.4515,310.502,6.7952,0.959784,-0.103,-0.103,1.977,-0.033,1.738,16,1.36,1.63,2.05,21,23,51,160,135,145,1.185185,0.931034,1.103448,44.955908,50.9415,121.76,2.99,6,6.68,97,87,43,3.31,3.02,4.51,HEX,BCC,RHL,4,4,5,3,5,15
