atom_num_X,symbol_X,mass_X,period_X,group_X,stable_phase_X,atomic_radius_X,negativity_X,density_X,tot_val_X,s_val_X,p_val_X,d_val_X,f_val_X,atom_num_Y,symbol_Y,mass_Y,period_Y,group_Y,stable_phase_Y,atomic_radius_Y,negativity_Y,density_Y,tot_val_Y,s_val_Y,p_val_Y,d_val_Y,f_val_Y,atom_num_Z,symbol_Z,mass_Z,period_Z,group_Z,stable_phase_Z,atomic_radius_Z,negativity_Z,density_Z,tot_val_Z,s_val_Z,p_val_Z,d_val_Z,f_val_Z,ratio_XY,ratio_XZ,ratio_YZ,lat_type,lat,x1_mag,x2_mag,y_mag,z_mag,tot_mag,tot_en,form_en,formula,num_valence
39,Y,88.90585,5,3,hex,2.3,1.22,4.469,3.0,2.0,0.0,1.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,51,Sb,121.76,5,15,rho,1.5,2.05,6.685,5.0,2.0,3.0,10.0,0.0,1.2105263157894737,1.5333333333333332,1.2666666666666666,l21,7.178226401669341,0.001,0.001,-0.034,-0.003,-0.028,-7.018,-0.456,Y2RuSb,19.0
39,Y,88.90585,5,3,hex,2.3,1.22,4.469,3.0,2.0,0.0,1.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,14,Si,28.0855,3,14,fcc,1.5,1.9,2.3296,4.0,2.0,2.0,0.0,0.0,1.2105263157894737,1.5333333333333332,1.2666666666666666,l21,6.93834286217966,0.0,0.0,0.0,0.0,0.0,-7.304,-0.415,Y2RuSi,18.0
39,Y,88.90585,5,3,hex,2.3,1.22,4.469,3.0,2.0,0.0,1.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,50,Sn,118.71,5,14,tet,1.7,1.96,7.287,4.0,2.0,2.0,10.0,0.0,1.2105263157894737,1.352941176470588,1.1176470588235294,l21,7.172943722322802,0.0,0.0,0.0,0.0,0.0,-6.955,-0.444,Y2RuSn,18.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,13,Al,26.9815386,3,13,fcc,1.8,1.61,2.698,3.0,2.0,1.0,0.0,0.0,0.8333333333333333,0.8333333333333333,1.0,xa,6.363200266961216,0.0,0.0,0.0,0.0,0.0,-2.188,0.087,Zn2AgAl,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,33,As,74.9216,4,15,rho,1.3,2.18,5.776,5.0,2.0,3.0,10.0,0.0,0.8333333333333333,1.1538461538461537,1.3846153846153846,xa,6.53839212063644,0.0,0.0,0.0,0.0,0.0,-2.35,0.151,Zn2AgAs,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,5,B,10.811,2,13,rho,1.2,2.04,2.34,3.0,2.0,1.0,0.0,0.0,0.8333333333333333,1.25,1.5,l21,6.07563514051237,0.0,0.0,0.0,0.0,0.0,-2.27,0.738,Zn2AgB,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,83,Bi,208.9804,6,15,rho,1.6,2.02,9.807,5.0,2.0,3.0,10.0,14.0,0.8333333333333333,0.9375,1.125,xa,6.941664869228537,0.0,0.0,0.0,0.0,0.0,-2.15,0.198,Zn2AgBi,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,31,Ga,69.723,4,13,orth,1.8,1.81,5.907,3.0,2.0,1.0,10.0,0.0,0.8333333333333333,0.8333333333333333,1.0,xa,6.454226743022957,0.0,0.0,0.0,0.0,0.0,-2.014,0.082,Zn2AgGa,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,32,Ge,72.64,4,14,fcc,1.5,2.01,5.323,4.0,2.0,2.0,10.0,0.0,0.8333333333333333,1.0,1.2,l21,6.453842631450128,0.0,0.0,0.0,0.0,0.0,-2.319,0.176,Zn2AgGe,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,12,Mg,24.305,3,2,hex,1.7,1.31,1.738,2.0,2.0,0.0,0.0,0.0,0.8333333333333333,0.8823529411764706,1.0588235294117647,l21,6.365833551735699,0.0,0.0,0.0,0.0,0.0,-1.788,-0.064,Zn2AgMg,37.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,82,Pb,207.2,6,14,fcc,1.8,2.33,11.342,4.0,2.0,2.0,10.0,14.0,0.8333333333333333,0.8333333333333333,1.0,xa,6.910646590007137,0.0,0.0,0.0,0.0,0.0,-2.06,0.205,Zn2AgPb,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,51,Sb,121.76,5,15,rho,1.5,2.05,6.685,5.0,2.0,3.0,10.0,0.0,0.8333333333333333,1.0,1.2,xa,6.8146167705988985,0.0,0.0,0.0,0.0,0.0,-2.194,0.174,Zn2AgSb,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,14,Si,28.0855,3,14,fcc,1.5,1.9,2.3296,4.0,2.0,2.0,0.0,0.0,0.8333333333333333,1.0,1.2,l21,6.336082524517764,0.0,0.0,0.0,0.0,0.0,-2.417,0.278,Zn2AgSi,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,50,Sn,118.71,5,14,tet,1.7,1.96,7.287,4.0,2.0,2.0,10.0,0.0,0.8333333333333333,0.8823529411764706,1.0588235294117647,xa,6.75962230771479,0.0,0.0,0.0,0.0,0.0,-2.188,0.129,Zn2AgSn,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,13,Al,26.9815386,3,13,fcc,1.8,1.61,2.698,3.0,2.0,1.0,0.0,0.0,0.8333333333333333,0.8333333333333333,1.0,xa,6.348942721858231,0.0,0.0,0.0,0.0,0.0,-2.439,-0.053,Zn2AuAl,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,33,As,74.9216,4,15,rho,1.3,2.18,5.776,5.0,2.0,3.0,10.0,0.0,0.8333333333333333,1.1538461538461537,1.3846153846153846,l21,6.451408862364207,0.0,0.0,0.0,0.0,0.0,-2.541,0.071,Zn2AuAs,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,5,B,10.811,2,13,rho,1.2,2.04,2.34,3.0,2.0,1.0,0.0,0.0,0.8333333333333333,1.25,1.5,l21,6.129907769964778,0.0,0.0,0.0,0.0,0.0,-2.458,0.661,Zn2AuB,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,83,Bi,208.9804,6,15,rho,1.6,2.02,9.807,5.0,2.0,3.0,10.0,14.0,0.8333333333333333,0.9375,1.125,l21,6.821959000707137,0.0,0.0,0.0,0.0,0.0,-2.316,0.144,Zn2AuBi,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,31,Ga,69.723,4,13,orth,1.8,1.81,5.907,3.0,2.0,1.0,10.0,0.0,0.8333333333333333,0.8333333333333333,1.0,l21,6.397134133547199,0.0,0.0,0.0,0.0,0.0,-2.231,-0.023,Zn2AuGa,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,32,Ge,72.64,4,14,fcc,1.5,2.01,5.323,4.0,2.0,2.0,10.0,0.0,0.8333333333333333,1.0,1.2,l21,6.452177619385589,0.0,0.0,0.0,0.0,0.0,-2.534,0.071,Zn2AuGe,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,49,In,114.818,5,13,tet,2.0,1.78,7.31,3.0,2.0,1.0,10.0,0.0,0.8333333333333333,0.75,0.9,xa,6.687300515201301,0.0,0.0,0.0,0.0,0.0,-2.093,0.037,Zn2AuIn,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,12,Mg,24.305,3,2,hex,1.7,1.31,1.738,2.0,2.0,0.0,0.0,0.0,0.8333333333333333,0.8823529411764706,1.0588235294117647,xa,6.41351311466879,0.0,0.0,0.0,0.0,0.0,-2.083,-0.248,Zn2AuMg,37.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,82,Pb,207.2,6,14,fcc,1.8,2.33,11.342,4.0,2.0,2.0,10.0,14.0,0.8333333333333333,0.8333333333333333,1.0,l21,6.772437450829906,0.0,0.0,0.0,0.0,0.0,-2.25,0.125,Zn2AuPb,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,51,Sb,121.76,5,15,rho,1.5,2.05,6.685,5.0,2.0,3.0,10.0,0.0,0.8333333333333333,1.0,1.2,l21,6.707395116742924,0.0,0.0,0.0,0.0,0.0,-2.352,0.127,Zn2AuSb,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,14,Si,28.0855,3,14,fcc,1.5,1.9,2.3296,4.0,2.0,2.0,0.0,0.0,0.8333333333333333,1.0,1.2,l21,6.34920733280408,0.0,0.0,0.0,0.0,0.0,-2.624,0.182,Zn2AuSi,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,50,Sn,118.71,5,14,tet,1.7,1.96,7.287,4.0,2.0,2.0,10.0,0.0,0.8333333333333333,0.8823529411764706,1.0588235294117647,xa,6.762422482976128,0.0,0.0,0.0,0.0,0.0,-2.376,0.052,Zn2AuSn,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,48,Cd,112.411,5,12,hex,1.7,1.69,8.69,12.0,2.0,0.0,10.0,0.0,13,Al,26.9815386,3,13,fcc,1.8,1.61,2.698,3.0,2.0,1.0,0.0,0.0,0.8823529411764706,0.8333333333333333,0.9444444444444444,xa,6.563496054404841,0.0,0.0,0.0,0.0,0.0,-1.605,0.19,Zn2CdAl,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,48,Cd,112.411,5,12,hex,1.7,1.69,8.69,12.0,2.0,0.0,10.0,0.0,33,As,74.9216,4,15,rho,1.3,2.18,5.776,5.0,2.0,3.0,10.0,0.0,0.8823529411764706,1.1538461538461537,1.3076923076923077,xa,6.70632802305412,0.0,0.0,0.0,0.0,0.0,-1.826,0.195,Zn2CdAs,41.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,48,Cd,112.411,5,12,hex,1.7,1.69,8.69,12.0,2.0,0.0,10.0,0.0,5,B,10.811,2,13,rho,1.2,2.04,2.34,3.0,2.0,1.0,0.0,0.0,0.8823529411764706,1.25,1.4166666666666667,xa,6.2793816584583615,0.0,0.0,0.0,0.0,0.0,-1.692,0.836,Zn2CdB,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,48,Cd,112.411,5,12,hex,1.7,1.69,8.69,12.0,2.0,0.0,10.0,0.0,83,Bi,208.9804,6,15,rho,1.6,2.02,9.807,5.0,2.0,3.0,10.0,14.0,0.8823529411764706,0.9375,1.0625,xa,7.115367099280736,0.0,0.0,0.0,0.0,0.0,-1.669,0.199,Zn2CdBi,41.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,48,Cd,112.411,5,12,hex,1.7,1.69,8.69,12.0,2.0,0.0,10.0,0.0,31,Ga,69.723,4,13,orth,1.8,1.81,5.907,3.0,2.0,1.0,10.0,0.0,0.8823529411764706,0.8333333333333333,0.9444444444444444,xa,6.642637941552575,0.0,0.0,0.0,0.0,0.0,-1.481,0.135,Zn2CdGa,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,48,Cd,112.411,5,12,hex,1.7,1.69,8.69,12.0,2.0,0.0,10.0,0.0,32,Ge,72.64,4,14,fcc,1.5,2.01,5.323,4.0,2.0,2.0,10.0,0.0,0.8823529411764706,1.0,1.1333333333333333,l21,6.576222984251527,0.0,0.0,0.0,0.0,0.0,-1.807,0.207,Zn2CdGe,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,48,Cd,112.411,5,12,hex,1.7,1.69,8.69,12.0,2.0,0.0,10.0,0.0,49,In,114.818,5,13,tet,2.0,1.78,7.31,3.0,2.0,1.0,10.0,0.0,0.8823529411764706,0.75,0.85,xa,6.877318226478563,0.0,0.0,0.0,0.0,0.0,-1.379,0.159,Zn2CdIn,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,48,Cd,112.411,5,12,hex,1.7,1.69,8.69,12.0,2.0,0.0,10.0,0.0,12,Mg,24.305,3,2,hex,1.7,1.31,1.738,2.0,2.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,1.0,l21,6.476681733481805,0.0,0.0,0.0,0.0,0.0,-1.213,0.031,Zn2CdMg,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,48,Cd,112.411,5,12,hex,1.7,1.69,8.69,12.0,2.0,0.0,10.0,0.0,82,Pb,207.2,6,14,fcc,1.8,2.33,11.342,4.0,2.0,2.0,10.0,14.0,0.8823529411764706,0.8333333333333333,0.9444444444444444,xa,7.056093519464319,0.0,0.0,0.0,0.0,0.0,-1.565,0.219,Zn2CdPb,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,48,Cd,112.411,5,12,hex,1.7,1.69,8.69,12.0,2.0,0.0,10.0,0.0,51,Sb,121.76,5,15,rho,1.5,2.05,6.685,5.0,2.0,3.0,10.0,0.0,0.8823529411764706,1.0,1.1333333333333333,xa,6.9932997110850295,0.0,0.0,0.0,0.0,0.0,-1.697,0.191,Zn2CdSb,41.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,48,Cd,112.411,5,12,hex,1.7,1.69,8.69,12.0,2.0,0.0,10.0,0.0,14,Si,28.0855,3,14,fcc,1.5,1.9,2.3296,4.0,2.0,2.0,0.0,0.0,0.8823529411764706,1.0,1.1333333333333333,xa,6.553825242629777,0.0,0.0,0.0,0.0,0.0,-1.88,0.335,Zn2CdSi,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,48,Cd,112.411,5,12,hex,1.7,1.69,8.69,12.0,2.0,0.0,10.0,0.0,50,Sn,118.71,5,14,tet,1.7,1.96,7.287,4.0,2.0,2.0,10.0,0.0,0.8823529411764706,0.8823529411764706,1.0,xa,6.941000722183801,0.0,0.0,0.0,0.0,0.0,-1.68,0.156,Zn2CdSn,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,27,Co,58.933195,4,9,hex,1.7,1.88,8.86,9.0,2.0,0.0,7.0,0.0,13,Al,26.9815386,3,13,fcc,1.8,1.61,2.698,3.0,2.0,1.0,0.0,0.0,0.8823529411764706,0.8333333333333333,0.9444444444444444,xa,5.915862704577443,0.0,0.0,0.0,0.0,0.0,-3.425,-0.083,Zn2CoAl,36.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,27,Co,58.933195,4,9,hex,1.7,1.88,8.86,9.0,2.0,0.0,7.0,0.0,33,As,74.9216,4,15,rho,1.3,2.18,5.776,5.0,2.0,3.0,10.0,0.0,0.8823529411764706,1.1538461538461537,1.3076923076923077,xa,6.074189971422741,0.0,0.0,0.0,0.0,0.0,-3.361,0.208,Zn2CoAs,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,27,Co,58.933195,4,9,hex,1.7,1.88,8.86,9.0,2.0,0.0,7.0,0.0,5,B,10.811,2,13,rho,1.2,2.04,2.34,3.0,2.0,1.0,0.0,0.0,0.8823529411764706,1.25,1.4166666666666667,xa,5.584138791250937,0.0,0.0,0.025,0.0,0.032,-3.608,0.467,Zn2CoB,36.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,27,Co,58.933195,4,9,hex,1.7,1.88,8.86,9.0,2.0,0.0,7.0,0.0,83,Bi,208.9804,6,15,rho,1.6,2.02,9.807,5.0,2.0,3.0,10.0,14.0,0.8823529411764706,0.9375,1.0625,xa,6.504659381121208,0.0,0.0,0.0,0.0,0.0,-2.999,0.416,Zn2CoBi,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,27,Co,58.933195,4,9,hex,1.7,1.88,8.86,9.0,2.0,0.0,7.0,0.0,31,Ga,69.723,4,13,orth,1.8,1.81,5.907,3.0,2.0,1.0,10.0,0.0,0.8823529411764706,0.8333333333333333,0.9444444444444444,xa,5.947844239395955,0.0,0.0,0.021,0.0,0.024,-3.153,0.01,Zn2CoGa,36.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,27,Co,58.933195,4,9,hex,1.7,1.88,8.86,9.0,2.0,0.0,7.0,0.0,32,Ge,72.64,4,14,fcc,1.5,2.01,5.323,4.0,2.0,2.0,10.0,0.0,0.8823529411764706,1.0,1.1333333333333333,xa,6.02008086630665,-0.001,0.003,0.078,0.003,0.096,-3.408,0.154,Zn2CoGe,37.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,27,Co,58.933195,4,9,hex,1.7,1.88,8.86,9.0,2.0,0.0,7.0,0.0,49,In,114.818,5,13,tet,2.0,1.78,7.31,3.0,2.0,1.0,10.0,0.0,0.8823529411764706,0.75,0.85,xa,6.208659422637013,0.0,0.0,0.001,0.0,0.0,-2.922,0.163,Zn2CoIn,36.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,27,Co,58.933195,4,9,hex,1.7,1.88,8.86,9.0,2.0,0.0,7.0,0.0,12,Mg,24.305,3,2,hex,1.7,1.31,1.738,2.0,2.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,1.0,l21,6.035932527484043,0.0,0.0,0.002,0.0,0.0,-2.804,-0.013,Zn2CoMg,35.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,27,Co,58.933195,4,9,hex,1.7,1.88,8.86,9.0,2.0,0.0,7.0,0.0,82,Pb,207.2,6,14,fcc,1.8,2.33,11.342,4.0,2.0,2.0,10.0,14.0,0.8823529411764706,0.8333333333333333,0.9444444444444444,xa,6.440498398987614,0.0,0.0,0.002,0.0,0.0,-2.918,0.413,Zn2CoPb,37.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,27,Co,58.933195,4,9,hex,1.7,1.88,8.86,9.0,2.0,0.0,7.0,0.0,51,Sb,121.76,5,15,rho,1.5,2.05,6.685,5.0,2.0,3.0,10.0,0.0,0.8823529411764706,1.0,1.1333333333333333,xa,6.32383679859759,0.0,0.0,0.0,0.0,0.0,-3.151,0.284,Zn2CoSb,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,27,Co,58.933195,4,9,hex,1.7,1.88,8.86,9.0,2.0,0.0,7.0,0.0,14,Si,28.0855,3,14,fcc,1.5,1.9,2.3296,4.0,2.0,2.0,0.0,0.0,0.8823529411764706,1.0,1.1333333333333333,xa,5.8491269060064885,0.0,0.0,0.0,0.0,0.0,-3.678,0.084,Zn2CoSi,37.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,27,Co,58.933195,4,9,hex,1.7,1.88,8.86,9.0,2.0,0.0,7.0,0.0,50,Sn,118.71,5,14,tet,1.7,1.96,7.287,4.0,2.0,2.0,10.0,0.0,0.8823529411764706,0.8823529411764706,1.0,xa,6.2438788069164,0.0,0.0,0.0,0.0,0.0,-3.195,0.189,Zn2CoSn,37.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,29,Cu,63.546,4,11,fcc,1.6,1.9,8.96,11.0,1.0,0.0,10.0,0.0,13,Al,26.9815386,3,13,fcc,1.8,1.61,2.698,3.0,2.0,1.0,0.0,0.0,0.9375,0.8333333333333333,0.888888888888889,xa,6.091343090645081,0.0,0.0,0.0,0.0,0.0,-2.459,0.039,Zn2CuAl,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,29,Cu,63.546,4,11,fcc,1.6,1.9,8.96,11.0,1.0,0.0,10.0,0.0,33,As,74.9216,4,15,rho,1.3,2.18,5.776,5.0,2.0,3.0,10.0,0.0,0.9375,1.1538461538461537,1.2307692307692308,xa,6.290722887152787,0.0,0.0,0.0,0.0,0.0,-2.557,0.168,Zn2CuAs,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,29,Cu,63.546,4,11,fcc,1.6,1.9,8.96,11.0,1.0,0.0,10.0,0.0,5,B,10.811,2,13,rho,1.2,2.04,2.34,3.0,2.0,1.0,0.0,0.0,0.9375,1.25,1.3333333333333335,l21,5.754056368993306,0.0,0.0,0.0,0.0,0.0,-2.632,0.599,Zn2CuB,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,29,Cu,63.546,4,11,fcc,1.6,1.9,8.96,11.0,1.0,0.0,10.0,0.0,83,Bi,208.9804,6,15,rho,1.6,2.02,9.807,5.0,2.0,3.0,10.0,14.0,0.9375,0.9375,1.0,xa,6.713198901459208,0.0,0.0,0.0,0.0,0.0,-2.299,0.273,Zn2CuBi,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,29,Cu,63.546,4,11,fcc,1.6,1.9,8.96,11.0,1.0,0.0,10.0,0.0,31,Ga,69.723,4,13,orth,1.8,1.81,5.907,3.0,2.0,1.0,10.0,0.0,0.9375,0.8333333333333333,0.888888888888889,xa,6.159148698908529,0.0,0.0,0.0,0.0,0.0,-2.247,0.073,Zn2CuGa,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,29,Cu,63.546,4,11,fcc,1.6,1.9,8.96,11.0,1.0,0.0,10.0,0.0,32,Ge,72.64,4,14,fcc,1.5,2.01,5.323,4.0,2.0,2.0,10.0,0.0,0.9375,1.0,1.0666666666666667,xa,6.260388057888052,0.0,0.0,0.0,0.0,0.0,-2.537,0.181,Zn2CuGe,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,29,Cu,63.546,4,11,fcc,1.6,1.9,8.96,11.0,1.0,0.0,10.0,0.0,49,In,114.818,5,13,tet,2.0,1.78,7.31,3.0,2.0,1.0,10.0,0.0,0.9375,0.75,0.8,xa,6.400260406071003,0.0,0.0,0.0,0.0,0.0,-2.089,0.153,Zn2CuIn,38.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,29,Cu,63.546,4,11,fcc,1.6,1.9,8.96,11.0,1.0,0.0,10.0,0.0,12,Mg,24.305,3,2,hex,1.7,1.31,1.738,2.0,2.0,0.0,0.0,0.0,0.9375,0.8823529411764706,0.9411764705882354,xa,6.154364892169172,0.0,0.0,0.0,0.0,0.0,-2.013,-0.065,Zn2CuMg,37.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,29,Cu,63.546,4,11,fcc,1.6,1.9,8.96,11.0,1.0,0.0,10.0,0.0,82,Pb,207.2,6,14,fcc,1.8,2.33,11.342,4.0,2.0,2.0,10.0,14.0,0.9375,0.8333333333333333,0.888888888888889,xa,6.65385985804614,0.0,0.0,0.0,0.0,0.0,-2.205,0.283,Zn2CuPb,39.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,29,Cu,63.546,4,11,fcc,1.6,1.9,8.96,11.0,1.0,0.0,10.0,0.0,51,Sb,121.76,5,15,rho,1.5,2.05,6.685,5.0,2.0,3.0,10.0,0.0,0.9375,1.0,1.0666666666666667,xa,6.571780339437623,0.0,0.0,0.0,0.0,0.0,-2.368,0.223,Zn2CuSb,40.0
30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,29,Cu,63.546,4,11,fcc,1.6,1.9,8.96,11.0,1.0,0.0,10.0,0.0,14,Si,28.0855,3,14,fcc,1.5,1.9,2.3296,4.0,2.0,2.0,0.0,0.0,0.9375,1.0,1.0666666666666667,xa,6.10511082916764,0.0,0.0,0.0,0.0,0.0,-2.68,0.238,Zn2CuSi,39.0
