id,formula,X,Y,Z,energy,formation,lat,spacegroup,tot_mag,X1_mag,X2_mag,Y_mag,Z_mag
528446,Ni2GeAu,Ni,Au,Ge,-4.809,-0.053,6.001333037146727,Fm-3m,0.0,0.0,0.0,0.0,0.0
528086,InNi2Au,Ni,Au,In,-4.38,-0.1,6.164767209811161,Fm-3m,0.0,0.0,0.0,0.0,0.0
530204,MgNi2Au,Ni,Au,Mg,-4.149,-0.164,6.04762103949539,Fm-3m,0.0,0.0,0.0,0.0,0.0
529906,Ni2PbAu,Ni,Au,Pb,-4.402,0.124,6.2940903682502745,Fm-3m,0.0,0.0,0.0,0.0,0.0
529091,Ni2SbAu,Ni,Au,Sb,-4.673,-0.043,6.219432611954176,Fm-3m,0.0,0.0,0.0,0.0,0.0
529636,SiNi2Au,Ni,Au,Si,-5.071,-0.115,5.901349877861984,Fm-3m,0.0,0.0,0.0,0.0,0.0
529186,Ni2SnAu,Ni,Au,Sn,-4.724,-0.146,6.1814220150858254,Fm-3m,0.0,0.0,0.0,0.0,0.0
529062,ZnNi2Au,Ni,Au,Zn,-4.002,-0.085,5.937272419716635,Fm-3m,0.0,0.0,0.0,0.0,0.0
529266,AlCdNi2,Ni,Cd,Al,-4.169,-0.224,5.98082769123786,Fm-3m,0.0,0.0,0.0,0.0,0.0
529321,CdNi2As,Ni,Cd,As,-4.125,0.047,6.07606855720242,Fm-3m,0.0,0.0,0.0,0.0,0.0
529910,CdNi2B,Ni,Cd,B,-4.139,0.539,5.764668283394756,Fm-3m,0.0,0.0,0.0,0.0,0.0
529327,CdNi2Bi,Ni,Cd,Bi,-3.883,0.135,6.444224945181659,Fm-3m,0.0,0.0,0.0,0.0,0.0
528267,CdGaNi2,Ni,Cd,Ga,-3.893,-0.126,6.0202280241660135,Fm-3m,0.0,0.0,0.0,0.0,0.0
529217,CdNi2Ge,Ni,Cd,Ge,-4.185,-0.02,6.0615878813400785,Fm-3m,0.0,0.0,0.0,0.0,0.0
528383,CdInNi2,Ni,Cd,In,-3.742,-0.053,6.215845697359036,Fm-3m,0.0,0.0,0.0,0.0,0.0
530294,MgCdNi2,Ni,Cd,Mg,-3.474,-0.08,6.116821793770895,Fm-3m,0.0,0.0,0.0,0.0,0.0
529075,CdNi2Pb,Ni,Cd,Pb,-3.776,0.159,6.350133297468436,Fm-3m,0.0,0.0,0.0,0.0,0.0
529529,CdNi2Sb,Ni,Cd,Sb,-4.043,-0.005,6.28289641502357,Fm-3m,0.0,0.0,0.0,0.0,0.0
528603,CdSiNi2,Ni,Cd,Si,-4.436,-0.071,5.926510976188323,Fm-3m,0.0,0.0,0.0,0.0,0.0
529662,CdNi2Sn,Ni,Cd,Sn,-4.082,-0.095,6.222739941804823,Fm-3m,0.0,0.0,0.0,0.0,0.0
529798,ZnCdNi2,Ni,Cd,Zn,-3.365,-0.04,5.961831786842672,Fm-3m,0.0,0.0,0.0,0.0,0.0
715809,AlCoNi2,Ni,Co,Al,-5.775,-0.283,5.645546912784046,F-43m,1.196,0.332,0.055,0.895,-0.02
734053,CoNi2As,Ni,Co,As,-5.767,-0.048,5.660899938894424,F-43m,-0.02,-0.002,-0.001,-0.02,0.0
732435,CoNi2B,Ni,Co,B,-6.049,0.176,5.33661603461706,F-43m,0.996,0.032,0.32,0.705,-0.033
715819,CoNi2Bi,Ni,Co,Bi,-5.287,0.278,6.040905672416255,F-43m,-0.72,-0.024,-0.05,-0.678,0.012
732439,GaCoNi2,Ni,Co,Ga,-5.477,-0.163,5.685919900791584,F-43m,1.652,0.167,0.361,1.185,-0.046
734052,CoNi2Ge,Ni,Co,Ge,-5.863,-0.151,5.666552861997424,F-43m,-0.88,-0.202,-0.056,-0.633,0.023
734054,InCoNi2,Ni,Co,In,-5.144,0.092,5.92225626195902,F-43m,1.804,0.387,0.199,1.308,-0.045
529382,MgCoNi2,Ni,Co,Mg,-4.89,0.051,5.750671629171699,Fm-3m,2.144,0.282,0.282,1.654,-0.009
715818,CoNi2Pb,Ni,Co,Pb,-5.181,0.301,6.010057206753714,F-43m,0.008,0.005,0.0,0.001,0.0
715817,CoNi2Sb,Ni,Co,Sb,-5.621,-0.036,5.889688010431548,F-43m,-0.508,0.006,-0.045,-0.498,0.007
734049,CoSiNi2,Ni,Co,Si,-6.241,-0.329,5.539310648542416,F-43m,0.004,0.006,-0.003,0.001,0.0
734055,CoNi2Sn,Ni,Co,Sn,-5.589,-0.055,5.8929149847835935,F-43m,0.012,0.004,-0.001,0.004,0.0
747980,ZnCoNi2,Ni,Co,Zn,-4.881,-0.009,5.684104683611438,F-43m,2.232,0.542,0.282,1.517,-0.042
732537,CuNi2As,Ni,Cu,As,-4.874,0.001,5.786731460502759,F-43m,0.004,0.001,0.0,0.0,0.0
529188,CuNi2B,Ni,Cu,B,-5.214,0.168,5.378423274494754,Fm-3m,0.0,0.0,0.0,0.0,0.0
529156,CuNi2Bi,Ni,Cu,Bi,-4.581,0.141,6.132319723276734,Fm-3m,0.0,0.0,0.0,0.0,0.0
528401,CuNi2Ge,Ni,Cu,Ge,-5.073,-0.205,5.728979327574873,Fm-3m,0.0,0.0,0.0,0.0,0.0
530009,InCuNi2,Ni,Cu,In,-4.455,-0.063,5.938331296348972,Fm-3m,0.0,0.0,0.0,0.0,0.0
529255,MgCuNi2,Ni,Cu,Mg,-4.172,-0.074,5.764989247081474,Fm-3m,0.0,0.0,0.0,0.0,0.0
529316,CuNi2Pb,Ni,Cu,Pb,-4.486,0.152,6.06521453523948,Fm-3m,0.0,0.0,0.0,0.0,0.0
647160,CuNi2Sb,Ni,Cu,Sb,-4.801,-0.111,5.9099134304196985,Fm-3m,0.0,5.0,5.0,0.0,0.0
529614,CuSiNi2,Ni,Cu,Si,-5.414,-0.346,5.596085699985805,Fm-3m,0.0,0.0,0.0,0.0,0.0
17156,CuNi2Sn,Ni,Cu,Sn,-4.815,-0.174,5.908691584992879,Fm-3m,0.0,0.0,0.0,0.0,0.0
529646,ZnCuNi2,Ni,Cu,Zn,-4.147,-0.118,5.652232391128104,Fm-3m,0.0,0.0,0.0,0.0,0.0
527952,AlFeNi2,Ni,Fe,Al,-6.119,-0.322,5.669706942167613,Fm-3m,3.12,0.223,0.223,2.701,-0.02
734121,FeNi2As,Ni,Fe,As,-6.084,-0.061,5.730928623175304,F-43m,2.808,0.409,0.197,2.223,-0.015
715844,FeNi2B,Ni,Fe,B,-6.392,0.138,5.359551458715825,F-43m,2.456,0.447,0.112,1.972,-0.062
529714,FeNi2Bi,Ni,Fe,Bi,-5.61,0.26,6.148304113002172,Fm-3m,3.5,0.255,0.255,2.935,0.015
734120,FeNi2Ge,Ni,Fe,Ge,-6.163,-0.147,5.722634937747511,F-43m,2.76,0.454,0.175,2.197,-0.051
529531,InFeNi2,Ni,Fe,In,-5.536,0.004,5.938482533616231,Fm-3m,3.268,0.23,0.23,2.851,-0.041
528426,MgFeNi2,Ni,Fe,Mg,-5.274,-0.028,5.785775686852458,Fm-3m,3.564,0.414,0.414,2.816,-0.017
528153,FeNi2Pb,Ni,Fe,Pb,-5.54,0.246,6.056939422552682,Fm-3m,3.3,0.203,0.203,2.884,-0.016
528136,FeNi2Sb,Ni,Fe,Sb,-5.894,-0.004,5.957627390676086,Fm-3m,3.248,0.191,0.191,2.811,0.01
732473,FeSiNi2,Ni,Fe,Si,-6.526,-0.31,5.57780329165938,F-43m,2.472,0.168,0.434,1.939,-0.04
529520,FeNi2Sn,Ni,Fe,Sn,-5.931,-0.092,5.94331806441956,Fm-3m,3.212,0.185,0.185,2.83,-0.026
528186,ZnFeNi2,Ni,Fe,Zn,-5.266,-0.089,5.662397399489506,Fm-3m,3.572,0.405,0.405,2.802,-0.033
744210,AlNi2Ir,Ni,Ir,Al,-6.307,-0.374,5.842728442971066,F-43m,0.892,0.492,0.182,0.238,-0.004
744215,Ni2AsIr,Ni,Ir,As,-6.154,0.006,5.901043576775203,F-43m,0.0,-0.001,0.002,0.0,0.0
744209,Ni2BIr,Ni,Ir,B,-6.472,0.194,5.550239418289529,F-43m,0.244,0.108,0.057,0.057,-0.003
530013,Ni2BiIr,Ni,Ir,Bi,-5.694,0.312,6.220397613150726,Fm-3m,0.016,0.004,0.004,0.005,0.0
744213,GaNi2Ir,Ni,Ir,Ga,-5.948,-0.193,5.874581832315957,F-43m,0.836,0.471,0.17,0.212,-0.008
744214,Ni2GeIr,Ni,Ir,Ge,-6.3,-0.147,5.872108128591183,F-43m,0.012,0.011,0.0,0.001,0.0
530096,InNi2Ir,Ni,Ir,In,-5.638,0.039,6.054612515131006,Fm-3m,0.0,0.0,0.0,0.0,0.0
529137,MgNi2Ir,Ni,Ir,Mg,-5.428,-0.045,5.924688275480969,Fm-3m,0.012,0.006,0.006,0.005,0.0
528491,Ni2IrPb,Ni,Ir,Pb,-5.617,0.306,6.157742468420853,Fm-3m,0.0,0.0,0.0,0.0,0.0
744218,Ni2SbIr,Ni,Ir,Sb,-6.031,-0.005,6.0986649411877485,F-43m,0.004,0.0,0.003,0.0,0.0
744211,SiNi2Ir,Ni,Ir,Si,-6.7,-0.346,5.757115325109811,F-43m,0.008,0.007,0.0,0.0,0.0
744217,Ni2SnIr,Ni,Ir,Sn,-6.054,-0.078,6.099955208844269,F-43m,0.016,0.014,-0.005,0.0,0.0
744212,ZnNi2Ir,Ni,Ir,Zn,-5.327,-0.013,5.854266738972849,F-43m,1.7,0.716,0.479,0.553,-0.009
528308,LiNi2As,Ni,Li,As,-4.775,-0.355,5.666552861997424,Fm-3m,-0.0,0.0,0.0,0.0,0.0
528370,LiNi2B,Ni,Li,B,-5.041,-0.114,5.17502819964874,Fm-3m,0.0,0.0,0.0,0.0,0.0
530189,LiNi2Bi,Ni,Li,Bi,-4.337,-0.07,6.1453398499357075,Fm-3m,0.0,0.0,0.0,0.0,0.0
529702,LiInNi2,Ni,Li,In,-4.083,-0.146,5.988422117587813,Fm-3m,0.0,0.0,0.0,0.0,0.0
734031,LiMgNi2,Ni,Li,Mg,-3.706,-0.063,5.838663608641838,F-43m,-0.0,0.001,0.001,0.0,0.0
528761,LiNi2Pb,Ni,Li,Pb,-4.203,-0.019,6.10511082916764,Fm-3m,0.0,0.0,0.0,0.0,0.0
646161,LiSiNi2,Ni,Li,Si,-5.081,-0.514,5.478861006111021,Fm-3m,0.0,5.0,5.0,0.0,0.0
529274,LiZnNi2,Ni,Li,Zn,-3.724,-0.15,5.655402460436062,Fm-3m,0.0,0.0,0.0,0.0,0.0
529825,MgAlNi2,Ni,Mg,Al,-4.538,-0.433,5.885379869593553,Fm-3m,0.0,0.0,0.0,0.0,0.0
528949,MgNi2As,Ni,Mg,As,-4.568,-0.237,5.937574994435963,Fm-3m,0.0,0.0,0.0,0.0,0.0
528171,MgNi2B,Ni,Mg,B,-4.7,0.138,5.503799028176541,Fm-3m,0.0,0.0,0.0,0.0,0.0
529527,MgNi2Bi,Ni,Mg,Bi,-4.226,-0.047,6.345368313214774,Fm-3m,0.0,0.0,0.0,0.0,0.0
527818,MgNi2Ge,Ni,Mg,Ge,-4.633,-0.308,5.918299974481185,Fm-3m,0.0,0.0,0.0,0.0,0.0
527891,MgNi2Pb,Ni,Mg,Pb,-4.127,-0.032,6.277758135237281,Fm-3m,0.0,0.0,0.0,0.0,0.0
529464,MgNi2Sb,Ni,Mg,Sb,-4.458,-0.26,6.157039112259435,Fm-3m,0.0,0.0,0.0,0.0,0.0
527865,MgSiNi2,Ni,Mg,Si,-4.936,-0.411,5.800713348646091,Fm-3m,0.0,0.0,0.0,0.0,0.0
529639,MgZnNi2,Ni,Mg,Zn,-3.706,-0.221,5.873654437583945,Fm-3m,0.0,0.0,0.0,0.0,0.0
10500,MnAlNi2,Ni,Mn,Al,-6.328,-0.41,5.698922541803471,Fm-3m,3.976,0.361,0.361,3.26,-0.031
528301,MnNi2As,Ni,Mn,As,-6.326,-0.123,5.784022614561491,Fm-3m,4.096,0.23,0.23,3.495,0.005
715820,MnNi2B,Ni,Mn,B,-6.579,0.131,5.39771279452173,F-43m,2.608,0.268,0.109,2.282,-0.071
529537,MnNi2Bi,Ni,Mn,Bi,-5.927,0.122,6.19270734640852,Fm-3m,4.248,0.209,0.209,3.681,-0.011
647269,MnNi2Ge,Ni,Mn,Ge,-6.136,-0.237,5.688393330675848,Fm-3m,-0.012,5.0,5.0,5.0,0.0
646824,MnInNi2,Ni,Mn,In,-5.771,-0.107,5.962581948134386,Fm-3m,4.14,5.0,5.0,5.0,0.0
528685,MgMnNi2,Ni,Mn,Mg,-5.529,-0.104,5.8278486315579805,Fm-3m,4.324,0.5,0.5,3.34,-0.023
528269,MnNi2Pb,Ni,Mn,Pb,-5.843,0.123,6.114968168087593,Fm-3m,4.108,0.209,0.209,3.607,-0.038
13668,MnNi2Sb,Ni,Mn,Sb,-6.138,-0.136,5.960781243774784,Fm-3m,3.888,0.15,0.15,3.492,-0.021
528160,MnSiNi2,Ni,Mn,Si,-6.764,-0.368,5.642533275069344,Fm-3m,3.744,0.225,0.225,3.255,-0.036
647532,MnNi2Sn,Ni,Mn,Sn,-6.226,-0.208,6.0360789134498924,Fm-3m,4.044,0.215,0.215,3.548,-0.055
736217,AlNi2Pd,Ni,Pd,Al,-5.443,-0.429,5.855200284952471,F-43m,-0.004,0.0,0.0,0.0,0.0
529180,Ni2AsPd,Ni,Pd,As,-5.342,-0.101,5.901656147155829,Fm-3m,0.0,0.0,0.0,0.0,0.0
736216,Ni2BPd,Ni,Pd,B,-5.489,0.258,5.566294133260417,F-43m,-0.0,0.0,0.0,0.0,0.0
528278,Ni2BiPd,Ni,Pd,Bi,-5.069,0.019,6.234562433775803,Fm-3m,0.0,0.0,0.0,0.0,0.0
736220,GaNi2Pd,Ni,Pd,Ga,-5.127,-0.291,5.8909177508844435,F-43m,-0.0,0.0,0.0,0.0,0.0
529892,Ni2GePd,Ni,Pd,Ge,-5.436,-0.203,5.8929149847835935,Fm-3m,0.0,0.0,0.0,0.0,0.0
527845,InNi2Pd,Ni,Pd,In,-4.91,-0.152,6.069705571385575,Fm-3m,0.0,0.0,0.0,0.0,0.0
527804,MgNi2Pd,Ni,Pd,Mg,-4.601,-0.138,5.952815088589524,Fm-3m,-0.0,0.0,0.0,0.0,0.0
528166,Ni2PdPb,Ni,Pd,Pb,-4.971,0.033,6.178629161493221,Fm-3m,0.0,0.0,0.0,0.0,0.0
527921,Ni2SbPd,Ni,Pd,Sb,-5.305,-0.198,6.080543580208823,Fm-3m,0.0,0.0,0.0,0.0,0.0
736218,SiNi2Pd,Ni,Pd,Si,-5.756,-0.322,5.785616360540573,F-43m,0.012,0.001,0.004,0.0,0.0
528661,Ni2SnPd,Ni,Pd,Sn,-5.318,-0.262,6.07606855720242,Fm-3m,0.0,0.0,0.0,0.0,0.0
748692,ZnNi2Pd,Ni,Pd,Zn,-4.538,-0.144,5.8832234319597445,F-43m,0.424,0.292,0.129,0.022,-0.007
744627,AlNi2Pt,Ni,Pt,Al,-5.745,-0.511,5.8792144198617375,F-43m,0.008,0.008,-0.001,0.0,0.0
529486,Ni2AsPt,Ni,Pt,As,-5.522,-0.062,5.957627390676086,Fm-3m,0.0,0.0,0.0,0.0,0.0
744626,Ni2BPt,Ni,Pt,B,-5.767,0.2,5.597618034591411,F-43m,0.004,0.003,0.001,0.0,0.0
530284,Ni2BiPt,Ni,Pt,Bi,-5.263,0.044,6.264603717120884,Fm-3m,0.0,0.0,0.0,0.0,0.0
744630,GaNi2Pt,Ni,Pt,Ga,-5.382,-0.327,5.912965835698819,F-43m,0.004,0.005,0.0,0.0,0.0
744631,Ni2GePt,Ni,Pt,Ge,-5.657,-0.203,5.915253073214452,F-43m,0.004,0.0,0.003,0.0,0.0
528837,InNi2Pt,Ni,Pt,In,-5.161,-0.184,6.087603598763686,Fm-3m,0.0,0.0,0.0,0.0,0.0
529813,MgNi2Pt,Ni,Pt,Mg,-4.933,-0.25,5.966629561199222,Fm-3m,-0.0,0.0,0.0,0.0,0.0
528107,Ni2PtPb,Ni,Pt,Pb,-5.172,0.051,6.197987553583554,Fm-3m,0.0,0.0,0.0,0.0,0.0
528768,Ni2SbPt,Ni,Pt,Sb,-5.475,-0.148,6.112685238816242,Fm-3m,0.0,0.0,0.0,0.0,0.0
744628,SiNi2Pt,Ni,Pt,Si,-6.019,-0.365,5.814628156621214,F-43m,0.004,0.0,0.004,0.0,0.0
529361,Ni2SnPt,Ni,Pt,Sn,-5.533,-0.257,6.095795723412907,Fm-3m,0.0,0.0,0.0,0.0,0.0
736231,AlNi2Rh,Ni,Rh,Al,-5.962,-0.425,5.817623762763271,F-43m,0.708,0.428,0.126,0.184,-0.005
736236,Ni2AsRh,Ni,Rh,As,-5.873,-0.109,5.861726787488249,F-43m,0.0,-0.001,0.002,0.0,0.0
736230,Ni2BRh,Ni,Rh,B,-6.113,0.157,5.524147271876087,F-43m,0.136,0.072,0.026,0.038,-0.002
736241,Ni2BiRh,Ni,Rh,Bi,-5.473,0.137,6.217777627146941,F-43m,0.004,0.001,0.001,0.0,0.0
736234,GaNi2Rh,Ni,Rh,Ga,-5.641,-0.282,5.848347355018207,F-43m,0.728,0.455,0.128,0.176,-0.01
736235,Ni2GeRh,Ni,Rh,Ge,-6.004,-0.247,5.848191419880018,F-43m,-0.0,-0.001,0.001,0.0,0.0
736237,InNi2Rh,Ni,Rh,In,-5.34,-0.06,6.085876128864251,F-43m,0.792,0.522,0.131,0.177,-0.01
530109,MgNi2Rh,Ni,Rh,Mg,-5.045,-0.059,5.9181477039180574,Fm-3m,-0.08,-0.052,-0.052,-0.051,0.0
736240,Ni2RhPb,Ni,Rh,Pb,-5.386,0.141,6.178629161493221,F-43m,0.008,0.011,-0.003,0.0,0.0
736239,Ni2SbRh,Ni,Rh,Sb,-5.784,-0.154,6.065359511206053,F-43m,0.0,0.0,0.0,0.0,0.0
736232,SiNi2Rh,Ni,Rh,Si,-6.364,-0.407,5.738226697903729,F-43m,0.004,0.0,0.001,0.0,0.0
736238,Ni2SnRh,Ni,Rh,Sn,-5.79,-0.211,6.070574036924883,F-43m,0.016,0.011,-0.001,0.0,0.0
1121781,ZnNi2Rh,Ni,Rh,Zn,-5.008,-0.091,5.847723564564431,F-43m,1.6,0.706,0.464,0.493,-0.017
736189,AlNi2Ru,Ni,Ru,Al,-6.275,-0.254,5.808943791459718,F-43m,1.832,0.729,0.336,0.803,-0.008
736194,Ni2AsRu,Ni,Ru,As,-6.277,-0.031,5.841478327192236,F-43m,0.012,0.006,0.001,-0.001,0.0
736188,Ni2BRu,Ni,Ru,B,-6.545,0.208,5.510657023132948,F-43m,1.052,0.371,0.274,0.404,-0.006
736199,Ni2BiRu,Ni,Ru,Bi,-5.773,0.32,6.201872483335321,F-43m,0.008,0.013,-0.004,0.0,0.0
736192,GaNi2Ru,Ni,Ru,Ga,-5.966,-0.124,5.850217928424194,F-43m,1.82,0.707,0.346,0.814,-0.016
736193,Ni2GeRu,Ni,Ru,Ge,-6.356,-0.116,5.839289336179438,F-43m,0.844,0.379,0.154,0.332,-0.011
530260,InNi2Ru,Ni,Ru,In,-5.615,0.149,6.052283817780103,Fm-3m,1.268,0.255,0.255,0.77,-0.024
528082,MgNi2Ru,Ni,Ru,Mg,-5.389,0.08,5.9239284857530405,Fm-3m,2.0,0.477,0.477,1.089,-0.01
736198,Ni2RuPb,Ni,Ru,Pb,-5.649,0.361,6.178489452524005,F-43m,0.92,0.469,0.11,0.372,-0.011
736197,Ni2SbRu,Ni,Ru,Sb,-6.116,-0.003,6.056939422552682,F-43m,-0.0,0.003,0.0,0.0,0.0
736190,SiNi2Ru,Ni,Ru,Si,-6.738,-0.298,5.731415739932701,F-43m,0.796,0.369,0.147,0.303,-0.006
736196,Ni2SnRu,Ni,Ru,Sn,-6.07,-0.008,6.073033340833492,F-43m,0.94,0.462,0.127,0.381,-0.014
1121773,ZnNi2Ru,Ni,Ru,Zn,-5.33,0.07,5.842415964178997,F-43m,2.044,0.669,0.427,0.994,-0.005
362708,Sc2AlAg,Sc,Ag,Al,-5.165,-0.359,6.792379005331641,Fm-3m,0.0,0.0,0.0,0.0,0.0
361651,Sc2AgAs,Sc,Ag,As,-5.593,-0.56,6.731727443276012,Fm-3m,0.956,0.32,0.32,0.022,-0.013
360984,Sc2AgB,Sc,Ag,B,-5.522,0.017,6.4580653467249665,Fm-3m,0.0,0.0,0.0,0.0,0.0
361431,Sc2AgBi,Sc,Ag,Bi,-5.221,-0.342,7.034819708369084,Fm-3m,0.14,0.046,0.046,0.002,-0.003
362939,Sc2AgGe,Sc,Ag,Ge,-5.544,-0.518,6.773251319954049,Fm-3m,-0.0,-0.001,-0.001,0.0,0.0
361122,MgSc2Ag,Sc,Ag,Mg,-4.381,-0.125,6.921796230337068,Fm-3m,0.0,0.0,0.0,0.0,0.0
362195,Sc2AgPb,Sc,Ag,Pb,-5.135,-0.34,7.004079255002523,Fm-3m,0.888,0.295,0.295,0.021,-0.024
362541,Sc2AgSb,Sc,Ag,Sb,-5.383,-0.484,6.948078415670377,Fm-3m,0.788,0.266,0.266,0.009,-0.013
362252,Sc2SiAg,Sc,Ag,Si,-5.685,-0.46,6.67666942865113,Fm-3m,0.028,0.012,0.012,0.003,-0.001
361924,Sc2AgSn,Sc,Ag,Sn,-5.352,-0.504,6.930579116439887,Fm-3m,0.74,0.247,0.247,0.022,-0.022
360966,Sc2AlAu,Sc,Au,Al,-5.503,-0.585,6.784161523091424,Fm-3m,0.0,0.0,0.0,0.0,0.0
360802,Sc2AsAu,Sc,Au,As,-5.929,-0.785,6.710949645821994,Fm-3m,1.024,0.336,0.336,0.039,-0.003
362844,Sc2BAu,Sc,Au,B,-5.863,-0.213,6.4779529173679276,Fm-3m,0.0,0.0,0.0,0.0,0.0
362771,Sc2BiAu,Sc,Au,Bi,-5.542,-0.551,7.032340153603159,Fm-3m,0.036,0.012,0.012,0.001,-0.001
361362,Sc2GaAu,Sc,Au,Ga,-5.437,-0.698,6.785320119565677,Fm-3m,0.0,0.0,0.0,0.0,0.0
361299,Sc2GeAu,Sc,Au,Ge,-5.863,-0.726,6.775691754550628,Fm-3m,-0.004,-0.004,-0.004,-0.001,0.0
360942,Sc2InAu,Sc,Au,In,-5.249,-0.588,6.899460855444555,Fm-3m,0.0,0.0,0.0,0.0,0.0
363062,MgSc2Au,Sc,Au,Mg,-4.77,-0.403,6.814731614657881,Fm-3m,0.0,0.0,0.0,0.0,0.0
362763,Sc2PbAu,Sc,Au,Pb,-5.442,-0.535,6.969664646314739,Fm-3m,0.788,0.262,0.262,0.027,-0.016
361945,Sc2SbAu,Sc,Au,Sb,-5.69,-0.68,6.92079423318492,Fm-3m,0.924,0.304,0.304,0.023,-0.007
362494,Sc2SiAu,Sc,Au,Si,-5.994,-0.657,6.7158014211622294,Fm-3m,0.04,0.017,0.017,0.002,-0.001
362038,Sc2SnAu,Sc,Au,Sn,-5.652,-0.693,6.92346558121945,Fm-3m,0.652,0.218,0.218,0.024,-0.016
362121,Sc2AlCd,Sc,Cd,Al,-4.689,-0.363,6.879347333075397,Fm-3m,0.0,0.0,0.0,0.0,0.0
362175,Sc2CdAs,Sc,Cd,As,-5.021,-0.469,6.873595084824141,Fm-3m,0.0,0.0,0.0,0.0,0.0
362767,Sc2CdB,Sc,Cd,B,-4.929,0.13,6.549227809440728,Fm-3m,0.0,0.0,0.0,0.0,0.0
362182,Sc2CdBi,Sc,Cd,Bi,-4.709,-0.31,7.199485559951949,Fm-3m,0.0,0.0,0.0,0.0,0.0
361118,Sc2CdGa,Sc,Cd,Ga,-4.59,-0.442,6.852420690628832,Fm-3m,0.0,0.0,0.0,0.0,0.0
362069,Sc2CdGe,Sc,Cd,Ge,-4.983,-0.438,6.852193518480057,Fm-3m,0.0,0.0,0.0,0.0,0.0
361931,Sc2CdPb,Sc,Cd,Pb,-4.619,-0.304,7.133335274307756,Fm-3m,0.0,0.0,0.0,0.0,0.0
362386,Sc2CdSb,Sc,Cd,Sb,-4.841,-0.422,7.078304465932539,Fm-3m,0.0,0.0,0.0,0.0,0.0
361457,Sc2CdSi,Sc,Cd,Si,-5.122,-0.376,6.7706927865632,Fm-3m,0.0,0.0,0.0,0.0,0.0
362518,Sc2CdSn,Sc,Cd,Sn,-4.828,-0.46,7.044613023446545,Fm-3m,0.0,0.0,0.0,0.0,0.0
362654,Sc2ZnCd,Sc,Cd,Zn,-4.013,-0.307,6.818404582620724,Fm-3m,0.0,0.0,0.0,0.0,0.0
361692,Sc2AlCo,Sc,Co,Al,-6.227,-0.354,6.5189976754705174,Fm-3m,0.0,0.0,0.0,0.0,0.0
362020,Sc2CoAs,Sc,Co,As,-6.673,-0.573,6.474519574974823,Fm-3m,0.0,0.0,0.0,0.0,0.0
360715,Sc2CoB,Sc,Co,B,-6.738,-0.132,6.10525391658488,Fm-3m,0.004,0.0,0.0,0.004,0.0
361244,Sc2CoBi,Sc,Co,Bi,-6.154,-0.207,6.83020016319823,Fm-3m,-0.004,0.001,0.001,-0.006,0.0
361649,Sc2GaCo,Sc,Co,Ga,-6.152,-0.457,6.472483282245243,Fm-3m,0.088,-0.018,-0.018,0.141,0.003
362408,Sc2CoGe,Sc,Co,Ge,-6.618,-0.525,6.485823145378888,Fm-3m,0.764,-0.134,-0.134,1.089,0.076
363063,Sc2InCo,Sc,Co,In,-5.892,-0.275,6.7145004134928765,Fm-3m,0.0,0.0,0.0,0.0,0.0
362238,MgSc2Co,Sc,Co,Mg,-5.409,-0.087,6.6139893050908825,Fm-3m,0.0,0.0,0.0,0.0,0.0
362651,Sc2CoPb,Sc,Co,Pb,-6.05,-0.187,6.799192522342236,Fm-3m,0.0,0.0,0.0,0.0,0.0
363022,Sc2CoSb,Sc,Co,Sb,-6.361,-0.395,6.725012322453155,Fm-3m,0.008,-0.002,-0.002,0.01,0.0
362442,Sc2CoSi,Sc,Co,Si,-6.783,-0.49,6.382111505191682,Fm-3m,0.0,0.0,0.0,0.0,0.0
361787,Sc2CoSn,Sc,Co,Sn,-6.308,-0.393,6.7060908450014365,Fm-3m,0.0,0.0,0.0,0.0,0.0
361434,Sc2AlCu,Sc,Cu,Al,-5.375,-0.345,6.660358477339231,Fm-3m,0.0,0.0,0.0,0.0,0.0
361345,Sc2CuAs,Sc,Cu,As,-5.833,-0.577,6.564981344352444,Fm-3m,0.012,0.005,0.005,0.0,0.0
362040,Sc2CuB,Sc,Cu,B,-5.875,-0.112,6.223703917733508,Fm-3m,0.0,0.0,0.0,0.0,0.0
362008,Sc2CuBi,Sc,Cu,Bi,-5.381,-0.278,6.939782789061381,Fm-3m,0.0,0.001,0.001,0.0,0.0
361253,Sc2CuGe,Sc,Cu,Ge,-5.784,-0.535,6.5886551353095015,Fm-3m,0.0,0.0,0.0,0.0,0.0
362866,Sc2InCu,Sc,Cu,In,-5.101,-0.328,6.830314483824958,Fm-3m,0.0,0.0,0.0,0.0,0.0
362110,MgSc2Cu,Sc,Cu,Mg,-4.544,-0.065,6.787751885124927,Fm-3m,0.0,0.0,0.0,0.0,0.0
362171,Sc2CuPb,Sc,Cu,Pb,-5.293,-0.274,6.897331461263416,Fm-3m,0.688,0.229,0.229,0.023,-0.018
361019,Sc2CuSb,Sc,Cu,Sb,-5.566,-0.443,6.809674809794909,Fm-3m,0.004,0.001,0.001,0.0,0.0
362471,Sc2CuSi,Sc,Cu,Si,-5.949,-0.5,6.513973881803251,Fm-3m,0.0,0.0,0.0,0.0,0.0
362205,Sc2CuSn,Sc,Cu,Sn,-5.53,-0.458,6.815650227813802,Fm-3m,0.0,0.0,0.0,0.0,0.0
360811,Sc2AlFe,Sc,Fe,Al,-6.422,-0.244,6.51799353618198,Fm-3m,0.476,-0.151,-0.151,0.95,-0.014
