id,formula,X,Y,Z,energy,formation,volume,spacegroup,band_gap,tot_mag,X1_mag,X2_mag,Y_mag,Z_mag
744296,V2GaIr,V,Ir,Ga,-7.785,-0.343,13.722,F-43m,0.0,0.456,-0.264,1.832,0.184,0.017
744297,V2GeIr,V,Ir,Ge,-8.103,-0.262,13.798,F-43m,0.0,0.136,-0.189,0.666,0.071,0.005
744299,V2InIr,V,Ir,In,-7.414,-0.05,15.502,F-43m,0.0,0.46,-0.466,2.014,0.174,0.023
1147427,MgV2Ir,V,Ir,Mg,-7.202,-0.133,14.547,F-43m,0.0,0.699,2.342,0.098,0.171,0.004
744302,V2IrPb,V,Ir,Pb,-7.346,0.264,15.991,F-43m,0.0,0.219,-0.842,1.559,0.098,0.012
744301,V2SbIr,V,Ir,Sb,-7.73,-0.016,15.319,F-43m,0.0,0.001,0.957,-0.906,-0.034,-0.007
744294,V2SiIr,V,Ir,Si,-8.502,-0.461,13.102,F-43m,0.0,0.076,-0.102,0.337,0.035,-0.001
744300,V2SnIr,V,Ir,Sn,-7.792,-0.129,15.447,F-43m,0.0,0.231,-0.741,1.479,0.118,0.023
1122871,V2ZnIr,V,Ir,Zn,-7.231,-0.23,13.793,F-43m,0.0,0.645,0.156,2.132,0.182,0.028
716893,LiAlV2,V,Li,Al,-5.651,0.23,14.089,F-43m,0.0,0.541,1.676,0.404,0.011,-0.022
716898,LiV2As,V,Li,As,-6.138,-0.031,13.034,F-43m,0.0,-0.001,0.014,-0.014,0.0,0.0
391898,LiV2B,V,Li,B,-6.367,0.247,10.417,Fm-3m,0.0,0.0,0.0,0.0,0.0,0.0
734607,LiV2Bi,V,Li,Bi,-5.623,0.332,16.009,F-43m,0.0,0.002,0.01,-0.007,0.0,0.0
734600,LiV2Ga,V,Li,Ga,-5.507,0.196,13.853,F-43m,0.0,0.251,1.714,-0.75,0.016,-0.021
734601,LiV2Ge,V,Li,Ge,-6.023,0.078,13.482,F-43m,0.0,0.141,1.046,-0.491,0.004,-0.011
734603,LiV2In,V,Li,In,-5.266,0.359,16.14,F-43m,0.0,1.004,2.082,1.715,-0.006,-0.058
734527,LiMgV2,V,Li,Mg,-4.768,0.562,15.905,F-43m,0.0,1.103,2.006,2.065,-0.009,-0.013
734606,LiV2Pb,V,Li,Pb,-5.452,0.418,15.993,F-43m,0.0,0.003,-0.001,0.009,0.0,0.0
716901,LiV2Sb,V,Li,Sb,-5.904,0.07,14.97,F-43m,0.0,0.004,0.002,0.005,0.0,0.0
734598,LiV2Si,V,Li,Si,-6.282,0.019,12.755,F-43m,0.0,0.26,0.944,0.128,-0.002,-0.018
734604,LiV2Sn,V,Li,Sn,-5.761,0.162,15.259,F-43m,0.0,0.143,0.748,-0.255,0.0,-0.015
749038,LiV2Zn,V,Li,Zn,-4.883,0.378,14.108,F-43m,0.0,1.067,2.223,1.878,-0.002,-0.005
734530,MgAlV2,V,Mg,Al,-5.566,0.227,15.603,F-43m,0.0,0.175,1.76,-1.104,0.008,-0.006
734535,MgV2As,V,Mg,As,-5.828,0.191,14.535,F-43m,0.0,0.04,-0.074,0.219,-0.001,0.002
734529,MgV2B,V,Mg,B,-5.908,0.618,12.384,F-43m,0.0,0.168,0.554,0.14,-0.001,-0.016
393049,MgV2Bi,V,Mg,Bi,-5.353,0.513,18.968,Fm-3m,0.0,1.49,2.63,2.63,0.009,-0.048
734533,MgV2Ga,V,Mg,Ga,-5.379,0.235,15.41,F-43m,0.0,0.21,0.241,0.582,-0.005,-0.017
734534,MgV2Ge,V,Mg,Ge,-5.829,0.183,14.715,F-43m,0.0,0.007,-0.044,0.068,0.0,-0.001
734536,MgV2In,V,Mg,In,-5.143,0.393,16.788,F-43m,0.0,-0.005,-0.017,0.002,0.0,0.0
734539,MgV2Pb,V,Mg,Pb,-5.249,0.534,17.303,F-43m,0.0,0.004,-0.027,0.042,0.0,0.0
734538,MgV2Sb,V,Mg,Sb,-5.618,0.268,16.335,F-43m,0.0,0.031,-0.053,0.153,0.0,0.0
734531,MgV2Si,V,Mg,Si,-6.099,0.114,14.104,F-43m,0.0,0.012,0.004,0.031,0.0,-0.002
734537,MgV2Sn,V,Mg,Sn,-5.582,0.252,16.533,F-43m,0.0,0.018,-0.153,0.221,0.0,0.0
734532,MgV2Zn,V,Mg,Zn,-4.79,0.383,15.453,F-43m,0.0,0.931,1.849,1.649,-0.007,-0.013
716881,MnAlV2,V,Mn,Al,-7.812,-0.148,12.917,F-43m,0.0,0.5,-0.263,1.414,0.799,-0.012
716886,MnV2As,V,Mn,As,-8.037,-0.147,12.622,F-43m,0.0,0.483,-0.569,1.263,1.229,-0.015
734570,MnV2B,V,Mn,B,-8.397,-0.0,10.549,F-43m,0.0,0.346,-0.003,1.028,0.413,-0.025
716891,MnV2Bi,V,Mn,Bi,-7.344,0.393,15.007,F-43m,0.0,0.495,-0.953,1.423,1.482,-0.013
716884,MnV2Ga,V,Mn,Ga,-7.603,-0.118,12.929,F-43m,0.0,0.5,-0.383,1.272,1.077,-0.012
716885,MnV2Ge,V,Mn,Ge,-8.076,-0.193,12.935,F-43m,0.0,0.7,-0.498,1.699,1.556,-0.02
716887,MnV2In,V,Mn,In,-7.21,0.197,15.041,F-43m,0.0,0.732,-1.159,1.516,2.484,-0.021
392206,MgMnV2,V,Mn,Mg,-6.759,0.354,13.491,Fm-3m,0.0,,0.0,0.0,0.0,0.0
734580,MnV2Pb,V,Mn,Pb,-7.28,0.374,14.908,F-43m,0.0,0.727,-0.952,1.709,2.087,-0.016
734579,MnV2Sb,V,Mn,Sb,-7.741,0.016,14.381,F-43m,0.0,0.498,-0.836,1.402,1.394,-0.016
716882,MnV2Si,V,Mn,Si,-8.444,-0.361,12.21,F-43m,0.0,0.61,-0.302,1.574,1.128,-0.027
734578,MnV2Sn,V,Mn,Sn,-7.707,-0.002,14.804,F-43m,0.0,0.736,-0.949,1.748,2.074,-0.016
393039,MnV2Zn,V,Mn,Zn,-6.955,0.088,12.607,Fm-3m,0.0,-0.003,-0.009,-0.009,0.005,0.0
734516,AlV2Ni,V,Ni,Al,-6.894,-0.095,12.993,F-43m,0.0,0.277,-0.147,1.097,0.114,0.002
391431,V2NiAs,V,Ni,As,-7.182,-0.157,12.839,Fm-3m,0.0,-0.0,0.0,0.0,0.0,0.0
392737,V2NiB,V,Ni,B,-7.458,0.074,10.882,Fm-3m,0.0,-0.0,0.0,0.0,0.0,0.0
734526,V2NiBi,V,Ni,Bi,-6.472,0.4,15.758,F-43m,0.0,0.198,1.467,-1.053,0.386,-0.001
734519,V2GaNi,V,Ni,Ga,-6.673,-0.052,13.001,F-43m,0.0,0.277,-0.153,1.078,0.153,0.011
391810,V2NiGe,V,Ni,Ge,-7.112,-0.094,13.013,Fm-3m,0.0,-0.002,-0.005,-0.005,-0.001,0.0
734522,V2InNi,V,Ni,In,-6.311,0.231,14.681,F-43m,0.0,0.952,1.29,1.743,0.558,-0.021
393263,MgV2Ni,V,Ni,Mg,-5.795,0.453,13.754,Fm-3m,0.0,0.005,0.008,0.008,0.002,0.0
716842,V2NiPb,V,Ni,Pb,-6.394,0.394,15.201,F-43m,0.0,0.012,1.287,-1.407,0.244,-0.017
716841,V2NiSb,V,Ni,Sb,-6.812,0.079,14.405,F-43m,0.0,0.196,1.026,-0.573,0.346,-0.004
716834,V2SiNi,V,Ni,Si,-7.427,-0.209,12.221,F-43m,0.0,-0.014,0.064,-0.12,0.008,0.0
734523,V2NiSn,V,Ni,Sn,-6.768,0.073,14.564,F-43m,0.0,0.003,-0.01,0.016,0.001,0.0
748277,V2ZnNi,V,Ni,Zn,-6.112,0.066,12.848,F-43m,0.0,0.58,0.4,1.597,0.307,0.018
736637,AlV2Pd,V,Pd,Al,-6.878,-0.177,14.182,F-43m,0.0,0.246,-0.638,1.478,0.047,0.006
392699,V2AsPd,V,Pd,As,-7.066,-0.139,14.12,Fm-3m,0.0,0.001,0.003,0.003,0.0,0.0
736636,V2BPd,V,Pd,B,-7.159,0.275,11.992,F-43m,0.0,0.233,-0.161,1.02,0.079,-0.021
391804,V2BiPd,V,Pd,Bi,-6.496,0.278,16.505,Fm-3m,0.0,0.684,1.321,1.321,-0.054,-0.041
736640,V2GaPd,V,Pd,Ga,-6.638,-0.115,14.098,F-43m,0.0,0.234,-0.513,1.344,0.049,0.015
393416,V2GePd,V,Pd,Ge,-6.998,-0.077,14.371,Fm-3m,0.0,0.324,0.619,0.619,0.017,-0.024
736643,V2InPd,V,Pd,In,-6.325,0.119,15.871,F-43m,0.0,1.251,2.181,2.397,0.276,-0.047
391333,MgV2Pd,V,Pd,Mg,-5.83,0.32,15.539,Fm-3m,0.0,1.065,1.865,1.865,0.189,0.013
391693,V2PdPb,V,Pd,Pb,-6.39,0.301,16.935,Fm-3m,0.0,1.087,2.049,2.049,0.021,-0.076
391450,V2SbPd,V,Pd,Sb,-6.783,0.011,15.68,Fm-3m,0.0,0.003,0.006,0.006,-0.001,0.0
736638,V2SiPd,V,Pd,Si,-7.303,-0.182,13.409,F-43m,0.0,-0.012,0.248,-0.286,0.016,-0.001
736644,V2SnPd,V,Pd,Sn,-6.703,0.04,15.695,F-43m,0.0,0.577,1.177,0.187,0.154,-0.04
748734,V2ZnPd,V,Pd,Zn,-6.095,-0.014,14.086,F-43m,0.0,0.49,-0.086,1.835,0.118,0.025
744710,AlV2Pt,V,Pt,Al,-7.325,-0.404,14.11,F-43m,0.0,0.245,-0.581,1.398,0.075,0.007
393008,V2AsPt,V,Pt,As,-7.352,-0.204,14.376,Fm-3m,0.0,0.001,0.002,0.002,0.0,0.0
744709,V2BPt,V,Pt,B,-7.547,0.107,12.08,F-43m,0.0,0.217,-0.192,0.973,0.081,-0.015
393814,V2BiPt,V,Pt,Bi,-6.795,0.199,16.634,Fm-3m,0.0,0.735,1.405,1.405,-0.029,-0.039
744713,V2GaPt,V,Pt,Ga,-7.027,-0.285,14.08,F-43m,0.0,0.23,-0.521,1.314,0.068,0.019
392081,V2GePt,V,Pt,Ge,-7.302,-0.162,14.677,Fm-3m,0.0,0.877,1.616,1.616,0.122,-0.024
744716,V2InPt,V,Pt,In,-6.718,-0.054,15.889,F-43m,0.0,0.228,-1.007,1.787,0.039,0.031
393338,MgV2Pt,V,Pt,Mg,-6.288,0.082,15.328,Fm-3m,0.0,1.017,1.794,1.794,0.191,0.015
391634,V2PtPb,V,Pt,Pb,-6.702,0.208,16.806,Fm-3m,0.0,1.034,1.928,1.928,0.059,-0.039
392289,V2SbPt,V,Pt,Sb,-7.065,-0.051,15.786,Fm-3m,0.0,0.0,0.0,0.0,0.0,0.0
744711,V2SiPt,V,Pt,Si,-7.664,-0.323,13.46,F-43m,0.0,0.001,0.019,-0.019,0.0,0.0
744717,V2SnPt,V,Pt,Sn,-7.06,-0.097,15.723,F-43m,0.0,0.006,1.4,-1.408,0.076,-0.032
744712,V2ZnPt,V,Pt,Zn,-6.519,-0.218,14.07,F-43m,0.0,0.468,-0.225,1.886,0.113,0.03
736651,AlV2Rh,V,Rh,Al,-7.611,-0.387,13.838,F-43m,0.0,0.489,-0.277,1.921,0.203,0.001
736656,V2AsRh,V,Rh,As,-7.617,-0.166,13.641,F-43m,0.0,-0.001,0.042,-0.044,-0.003,0.0
736650,V2BRh,V,Rh,B,-7.954,0.003,11.58,F-43m,0.0,0.35,-0.005,1.3,0.145,-0.024
736661,V2BiRh,V,Rh,Bi,-7.059,0.239,16.123,F-43m,0.0,-0.003,0.02,-0.022,0.003,0.0
736654,V2GaRh,V,Rh,Ga,-7.355,-0.309,13.671,F-43m,0.0,0.469,-0.219,1.833,0.203,0.014
736655,V2GeRh,V,Rh,Ge,-7.718,-0.274,13.643,F-43m,0.0,0.231,-0.386,1.131,0.132,0.006
736657,V2InRh,V,Rh,In,-7.012,-0.044,15.156,F-43m,0.0,0.466,-0.397,1.965,0.193,0.021
393634,MgV2Rh,V,Rh,Mg,-6.454,0.22,14.8,Fm-3m,0.0,0.678,1.249,1.249,0.024,0.002
736660,V2RhPb,V,Rh,Pb,-7.019,0.194,15.859,F-43m,0.0,0.221,-0.788,1.522,0.089,0.012
736659,V2SbRh,V,Rh,Sb,-7.411,-0.094,15.158,F-43m,0.0,-0.007,0.557,-0.562,0.035,-0.004
736652,V2SiRh,V,Rh,Si,-8.067,-0.423,13.137,F-43m,0.0,0.24,-0.293,1.049,0.148,-0.005
736658,V2SnRh,V,Rh,Sn,-7.422,-0.155,15.231,F-43m,0.0,0.229,-0.676,1.424,0.114,0.021
1122854,V2ZnRh,V,Rh,Zn,-6.78,-0.175,13.759,F-43m,0.0,0.68,2.153,0.265,0.213,0.026
736609,AlV2Ru,V,Ru,Al,-8.044,-0.336,13.828,F-43m,0.0,0.607,-0.005,2.055,0.256,-0.006
736614,V2AsRu,V,Ru,As,-8.106,-0.172,13.442,F-43m,0.0,0.005,-0.013,0.028,0.004,0.0
736608,V2BRu,V,Ru,B,-8.453,-0.012,11.484,F-43m,0.0,0.418,0.043,1.484,0.183,-0.023
736619,V2BiRu,V,Ru,Bi,-7.489,0.292,15.9,F-43m,0.0,0.226,-0.781,1.435,0.196,0.007
736612,V2GaRu,V,Ru,Ga,-7.789,-0.26,13.58,F-43m,0.0,0.554,-0.03,1.924,0.247,0.008
736613,V2GeRu,V,Ru,Ge,-8.187,-0.26,13.504,F-43m,0.0,0.259,-0.246,1.107,0.156,0.003
736615,V2InRu,V,Ru,In,-7.41,0.041,15.373,F-43m,0.0,0.65,-0.059,2.203,0.318,0.011
391610,MgV2Ru,V,Ru,Mg,-6.954,0.203,14.41,Fm-3m,0.0,0.488,1.034,1.034,-0.247,0.003
736618,V2RuPb,V,Ru,Pb,-7.421,0.276,15.732,F-43m,0.0,0.443,-0.528,1.914,0.291,0.007
736617,V2SbRu,V,Ru,Sb,-7.866,-0.066,15.067,F-43m,0.0,0.224,-0.544,1.195,0.202,0.003
736610,V2SiRu,V,Ru,Si,-8.558,-0.431,12.958,F-43m,0.0,0.235,-0.193,0.957,0.142,-0.006
736616,V2SnRu,V,Ru,Sn,-7.851,-0.102,15.333,F-43m,0.0,0.462,-0.511,1.95,0.312,0.015
1122847,V2ZnRu,V,Ru,Zn,-7.164,-0.076,13.592,F-43m,0.0,0.492,0.078,1.741,0.077,0.015
747857,AlAgW2,W,Ag,Al,-7.714,0.408,16.121,F-43m,0.0,0.0,0.001,0.0,0.0,0.0
539020,AgAsW2,W,Ag,As,-7.586,0.763,15.849,Fm-3m,0.0,,0.0,0.0,0.0,0.0
538353,AgBW2,W,Ag,B,-7.756,1.099,14.001,Fm-3m,0.0,,0.0,0.0,0.0,0.0
747867,AgBiW2,W,Ag,Bi,-7.134,1.061,18.852,F-43m,0.0,0.002,0.046,-0.04,0.0,-0.002
747860,GaAgW2,W,Ag,Ga,-7.387,0.556,16.306,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
747861,AgGeW2,W,Ag,Ge,-7.643,0.698,16.387,F-43m,0.0,0.001,0.0,0.001,0.0,0.0
747863,InAgW2,W,Ag,In,-7.168,0.697,17.584,F-43m,0.0,0.002,0.0,0.001,0.0,0.0
1124598,MgAgW2,W,Ag,Mg,-6.983,0.589,16.726,F-43m,0.0,-0.001,-0.001,0.0,0.0,0.0
747866,AgPbW2,W,Ag,Pb,-7.086,1.025,18.423,F-43m,0.0,0.0,0.003,-0.001,0.0,0.0
747865,AgSbW2,W,Ag,Sb,-7.408,0.807,17.77,F-43m,0.0,0.0,0.001,-0.001,0.0,0.0
747858,SiAgW2,W,Ag,Si,-7.953,0.589,15.685,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
747864,AgSnW2,W,Ag,Sn,-7.489,0.675,17.618,F-43m,0.0,0.003,0.001,0.001,0.0,0.0
1122836,ZnAgW2,W,Ag,Zn,-6.881,0.621,16.166,F-43m,0.0,-0.001,-0.001,0.0,0.0,0.0
741947,AlW2Au,W,Au,Al,-7.92,0.313,16.245,F-43m,0.0,0.002,0.0,0.0,0.0,0.0
538168,AsW2Au,W,Au,As,-7.908,0.552,15.998,Fm-3m,0.0,,0.0,0.0,0.0,0.0
540211,BW2Au,W,Au,B,-8.044,0.922,14.326,Fm-3m,0.0,,0.0,0.0,0.0,0.0
540137,BiW2Au,W,Au,Bi,-7.306,1.0,18.238,Fm-3m,0.0,,0.0,0.0,0.0,0.0
741950,GaW2Au,W,Au,Ga,-7.549,0.506,16.437,F-43m,0.0,0.003,0.002,0.0,0.0,0.0
538670,GeW2Au,W,Au,Ge,-7.887,0.566,16.077,Fm-3m,0.0,,0.0,0.0,0.0,0.0
741953,InW2Au,W,Au,In,-7.326,0.651,17.718,F-43m,0.0,0.001,0.005,-0.001,0.0,0.0
1142148,MgW2Au,W,Au,Mg,-7.261,0.412,16.66,F-43m,0.0,-0.0,5.0,5.0,0.0,0.0
741956,PbW2Au,W,Au,Pb,-7.189,1.034,18.706,F-43m,0.0,0.001,0.004,-0.002,0.0,0.0
539310,SbW2Au,W,Au,Sb,-7.62,0.706,17.35,Fm-3m,0.0,,0.0,0.0,0.0,0.0
539863,SiW2Au,W,Au,Si,-8.201,0.452,15.558,Fm-3m,0.0,,0.0,0.0,0.0,0.0
741954,SnW2Au,W,Au,Sn,-7.589,0.686,17.841,F-43m,0.0,0.007,0.013,-0.003,0.001,0.0
1122841,ZnW2Au,W,Au,Zn,-7.111,0.502,16.238,F-43m,0.0,-0.0,-0.001,0.001,0.0,0.0
747885,AlCdW2,W,Cd,Al,-7.209,0.433,16.583,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
747890,CdAsW2,W,Cd,As,-7.073,0.795,17.354,F-43m,0.0,0.001,0.002,-0.001,0.0,0.0
747884,CdBW2,W,Cd,B,-7.134,1.241,15.121,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
747895,CdBiW2,W,Cd,Bi,-6.657,1.058,19.707,F-43m,0.0,0.004,0.027,-0.02,0.001,0.0
747888,CdGaW2,W,Cd,Ga,-6.872,0.591,16.758,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
747889,CdGeW2,W,Cd,Ge,-7.117,0.744,16.955,F-43m,0.0,0.0,0.001,-0.001,0.0,0.0
747891,CdInW2,W,Cd,In,-6.659,0.726,18.154,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
1126356,MgCdW2,W,Cd,Mg,-6.537,0.553,17.252,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
747894,CdPbW2,W,Cd,Pb,-6.552,1.079,19.133,F-43m,0.0,-0.001,0.009,-0.01,0.0,0.0
747893,CdSbW2,W,Cd,Sb,-6.87,0.864,18.611,F-43m,0.0,0.003,0.011,-0.005,0.001,0.0
747886,CdSiW2,W,Cd,Si,-7.415,0.646,16.203,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
747892,CdSnW2,W,Cd,Sn,-6.941,0.743,18.231,F-43m,0.0,-0.0,0.001,-0.001,0.0,0.0
1122840,ZnCdW2,W,Cd,Zn,-6.41,0.612,16.615,F-43m,0.0,0.001,0.0,-0.001,0.0,0.0
742487,AlCoW2,W,Co,Al,-9.128,0.06,14.374,F-43m,0.0,-0.002,-0.001,0.002,-0.011,0.0
539384,CoAsW2,W,Co,As,-9.08,0.336,14.255,Fm-3m,0.0,,0.0,0.0,0.0,0.0
538085,CoBW2,W,Co,B,-9.495,0.427,12.289,Fm-3m,0.0,0.262,0.011,0.011,0.933,0.053
742497,CoBiW2,W,Co,Bi,-8.39,0.872,16.77,F-43m,0.0,0.472,0.578,-0.107,1.345,0.012
742490,GaCoW2,W,Co,Ga,-8.79,0.221,14.503,F-43m,0.0,0.026,0.007,-0.018,0.127,-0.003
742491,CoGeW2,W,Co,Ge,-9.087,0.322,14.474,F-43m,0.0,0.003,0.005,0.0,0.02,0.0
742493,InCoW2,W,Co,In,-8.451,0.482,15.816,F-43m,0.0,-0.04,-0.018,0.026,-0.201,0.005
1044183,MgCoW2,W,Co,Mg,-8.232,0.406,14.937,F-43m,0.0,0.036,0.0,0.0,0.0,0.0
742496,CoPbW2,W,Co,Pb,-8.343,0.835,16.31,F-43m,0.0,0.005,0.007,-0.002,0.023,0.0
742495,CoSbW2,W,Co,Sb,-8.73,0.552,15.908,F-43m,0.0,0.004,0.005,-0.001,0.019,0.0
742488,CoSiW2,W,Co,Si,-9.487,0.122,13.909,F-43m,0.0,0.222,0.18,-0.076,0.816,-0.001
742494,CoSnW2,W,Co,Sn,-8.818,0.413,15.808,F-43m,0.0,0.011,0.01,-0.003,0.044,0.0
1122835,ZnCoW2,W,Co,Zn,-8.21,0.359,14.389,F-43m,0.0,0.163,0.157,-0.007,0.496,-0.001
742767,AlCuW2,W,Cu,Al,-8.14,0.206,14.874,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
538717,CuAsW2,W,Cu,As,-8.084,0.488,14.548,Fm-3m,0.0,,0.0,0.0,0.0,0.0
539404,CuBW2,W,Cu,B,-8.481,0.597,12.505,Fm-3m,0.0,,0.0,0.0,0.0,0.0
696509,CuBiW2,W,Cu,Bi,-7.493,0.925,17.545,F-43m,0.0,0.0,0.002,-0.002,0.0,0.0
742770,GaCuW2,W,Cu,Ga,-7.808,0.359,15.037,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
742771,CuGeW2,W,Cu,Ge,-8.099,0.466,15.025,F-43m,0.0,0.002,0.002,0.001,0.0,0.0
742773,InCuW2,W,Cu,In,-7.528,0.561,16.425,F-43m,0.0,0.0,0.0,0.001,0.0,0.0
1110503,MgCuW2,W,Cu,Mg,-7.319,0.476,15.486,F-43m,0.0,0.001,0.0,0.0,0.0,0.0
742776,CuPbW2,W,Cu,Pb,-7.441,0.894,17.131,F-43m,0.0,0.0,0.001,0.001,0.0,0.0
742775,CuSbW2,W,Cu,Sb,-7.826,0.613,16.406,F-43m,0.0,0.0,0.001,0.0,0.0,0.0
742768,CuSiW2,W,Cu,Si,-8.457,0.309,14.384,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
742774,CuSnW2,W,Cu,Sn,-7.884,0.503,16.379,F-43m,0.0,0.001,0.0,0.0,0.0,0.0
1122844,ZnCuW2,W,Cu,Zn,-7.26,0.465,14.944,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
742907,AlFeW2,W,Fe,Al,-9.41,0.083,14.379,F-43m,0.0,0.232,-0.117,0.186,0.886,-0.008
539953,FeAsW2,W,Fe,As,-9.37,0.35,14.447,Fm-3m,0.0,0.467,-0.089,-0.089,2.019,0.042
538749,FeBW2,W,Fe,B,-9.837,0.39,12.46,Fm-3m,0.0,0.489,-0.054,-0.054,1.921,0.079
742917,FeBiW2,W,Fe,Bi,-8.668,0.898,16.692,F-43m,0.0,0.541,0.268,-0.097,2.046,-0.014
742910,GaFeW2,W,Fe,Ga,-9.076,0.239,14.455,F-43m,0.0,0.229,-0.116,0.163,0.906,-0.014
539616,FeGeW2,W,Fe,Ge,-9.431,0.282,14.427,Fm-3m,0.0,0.478,-0.121,-0.121,2.116,0.051
742913,InFeW2,W,Fe,In,-8.724,0.513,15.775,F-43m,0.0,0.363,-0.131,0.113,1.571,-0.026
1112229,MgFeW2,W,Fe,Mg,-8.516,0.427,15.132,F-43m,0.0,0.494,0.0,0.0,0.0,0.0
742916,FePbW2,W,Fe,Pb,-8.634,0.849,16.41,F-43m,0.0,0.438,0.055,-0.053,1.874,-0.022
742915,FeSbW2,W,Fe,Sb,-9.048,0.538,15.719,F-43m,0.0,0.409,0.176,-0.114,1.653,-0.017
539298,FeSiW2,W,Fe,Si,-9.847,0.067,13.814,Fm-3m,0.0,0.481,-0.095,-0.095,2.054,0.05
742914,FeSnW2,W,Fe,Sn,-9.107,0.429,15.753,F-43m,0.0,0.245,-0.024,-0.061,1.132,-0.03
1122825,ZnFeW2,W,Fe,Zn,-8.51,0.363,14.507,F-43m,0.0,0.462,-0.152,0.366,1.635,-0.008
741892,AlIrW2,W,Ir,Al,-9.752,-0.121,15.274,F-43m,0.0,-0.002,0.0,0.0,0.0,0.0
540415,AsIrW2,W,Ir,As,-9.556,0.301,15.522,Fm-3m,0.0,,0.0,0.0,0.0,0.0
741891,BIrW2,W,Ir,B,-9.709,0.655,13.89,F-43m,0.0,-0.001,0.001,0.001,0.0,0.0
540235,BiIrW2,W,Ir,Bi,-8.862,0.841,17.607,Fm-3m,0.0,,0.0,0.0,0.0,0.0
741895,GaIrW2,W,Ir,Ga,-9.354,0.098,15.412,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
741896,GeIrW2,W,Ir,Ge,-9.544,0.306,15.507,F-43m,0.0,0.004,0.012,0.0,0.004,0.001
741898,InIrW2,W,Ir,In,-9.021,0.353,16.68,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
1147395,MgIrW2,W,Ir,Mg,-8.948,0.131,15.699,F-43m,0.0,-0.001,-0.002,0.002,0.0,0.0
741901,IrPbW2,W,Ir,Pb,-8.822,0.798,17.487,F-43m,0.0,0.033,0.091,-0.009,0.011,0.003
538666,SbIrW2,W,Ir,Sb,-9.2,0.523,16.804,Fm-3m,0.0,,0.0,0.0,0.0,0.0
741893,SiIrW2,W,Ir,Si,-9.934,0.116,14.914,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
741899,SnIrW2,W,Ir,Sn,-9.302,0.37,16.767,F-43m,0.0,0.003,0.009,0.0,0.002,0.0
741894,ZnIrW2,W,Ir,Zn,-8.845,0.166,15.299,F-43m,0.0,-0.001,0.001,-0.001,0.0,0.0
741905,LiAlW2,W,Li,Al,-7.72,0.171,15.001,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
741910,LiAsW2,W,Li,As,-7.874,0.244,14.731,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
538592,LiBW2,W,Li,B,-7.942,0.682,11.761,Fm-3m,0.0,,0.0,0.0,0.0,0.0
741915,LiBiW2,W,Li,Bi,-7.381,0.583,17.152,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
741908,LiGaW2,W,Li,Ga,-7.475,0.238,15.001,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
741909,LiGeW2,W,Li,Ge,-7.902,0.209,14.813,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
741911,LiInW2,W,Li,In,-7.213,0.421,16.689,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
741847,LiMgW2,W,Li,Mg,-6.812,0.528,15.837,F-43m,0.0,0.001,0.001,0.0,0.0,0.0
741914,LiPbW2,W,Li,Pb,-7.28,0.6,17.052,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
741913,LiSbW2,W,Li,Sb,-7.72,0.264,16.164,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
741906,LiSiW2,W,Li,Si,-8.211,0.099,14.233,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
741912,LiSnW2,W,Li,Sn,-7.673,0.26,16.324,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
741907,LiZnW2,W,Li,Zn,-6.823,0.448,14.963,F-43m,0.0,0.001,0.001,0.0,0.0,0.0
741850,MgAlW2,W,Mg,Al,-7.639,0.163,16.043,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
741855,MgAsW2,W,Mg,As,-7.587,0.442,16.216,F-43m,0.0,0.028,0.078,-0.007,0.002,0.006
741849,MgBW2,W,Mg,B,-7.748,0.787,14.085,F-43m,0.0,0.001,0.0,-0.002,0.0,0.0
741860,MgBiW2,W,Mg,Bi,-7.097,0.778,18.811,F-43m,0.0,0.004,0.012,-0.003,0.0,0.001
741853,MgGaW2,W,Mg,Ga,-7.362,0.262,15.989,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
741854,MgGeW2,W,Mg,Ge,-7.696,0.325,15.863,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
